,TikTok_Install,TikTok_AEO,Google_UAC_Install,Google_UAC_AEO,Unity_Install,Unity_ROAS,IronSource_Install,Vungle_Roas,Vungle_Other,Applovin_AEO,Applovin_Install,Applovin_Roas,Chart_Boost_Roas,AppleSearch_Install,AppleSearch_Roas,Liftoff_Other,Moloco_Roas,Appier_Install,Kyawake_Other,Mobupps_AEO,Facebook_AEO,Facebook_INSTALL,Facebook_ROAS,New_content,Bug_fix,In_game_event
118,0.0,0.0,0.5475065346634916,0.4255581987159395,0.8280712431816684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785110723396706,0.9814505474101055,0.0017052128674342787,1,0,0
119,0.0,0.0,0.0,0.3721811426614212,0.6815271305929786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465120728769645,0.9730068086765313,0.0013060290979385561,1,0,0
120,0.0,0.0,0.0,0.1699271147385986,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3807294906059926,0.9552154586168804,0.002157250617836868,0,0,0
121,0.0,0.0,0.0,0.09105265823188964,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453471091847372,0.9592092917491641,0.002157250617836868,0,0,0
122,0.0,0.0,0.0,0.06851443140478594,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298339481161074,0.9592092917491641,0.003219302069317082,0,0,0
123,0.0,0.0,0.0,0.31568511795271686,0.6426107796054047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897105276988075,0.0,0.0,0.0,0.0,0.2983088589267802,0.9066992582334237,0.003219302069317082,0,0,0
124,0.0,0.0,0.0,0.1985850530099434,0.6815271305929786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884455342553162,0.0,0.0,0.0,0.0,0.33502578830704244,0.8928376232059386,0.0038289810782896716,0,0,0
125,0.0,0.0,0.0,0.04856481649926902,0.6426107796054047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15528034096746324,0.0,0.0,0.0,0.0,0.25560653252107324,0.9001148669783852,0.0085750895396899,0,0,0
126,0.0,0.0,0.0,0.018009811394146116,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158408247616009,0.0,0.0,0.0,0.0,0.23416843579743732,0.9230626312294187,0.006787383156077613,0,0,0
127,0.0,0.0,0.0,0.4508552907678499,0.5728287868336452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07966893653602675,0.0,0.0,0.0,0.0,0.2663221465619104,0.9317434057521405,0.00954513304879954,1,0,0
128,0.0,0.0,0.0,0.2277942953000065,0.597732309708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844856678702906,0.0,0.0,0.0,0.0,0.20220236678283565,0.9452851395725822,0.002157250617836868,0,0,0
129,0.0,0.0,0.0,0.1985850530099434,0.597732309708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35375641824870635,0.0,0.0,0.0,0.0,0.3453471091847372,0.9390625165221145,0.012756360797220647,0,0,0
130,0.0,0.0,0.0,0.1985850530099434,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40927520499020487,0.0,0.0,0.0,0.0,0.43818901280195205,0.9529986832262717,0.015144748411328051,0,0,0
131,0.0,0.0,0.0,0.1699271147385986,0.597732309708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33806020291097055,0.0,0.0,0.0,0.0,0.30888137325823484,0.10712026027106698,0.02196046430717183,0,0,0
132,0.0,0.0,0.0,0.09105265823188964,0.597732309708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12519364978102504,0.0,0.0,0.0,0.0,0.15552719117158958,0.7939217064493806,0.04295647674872367,1,0,0
133,0.0,0.0,0.0,0.1985850530099434,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.0925953130786989,0.0,0.0,0.0,0.0,0.18641696084649545,0.8847717642513718,0.057956349848079305,0,0,0
134,0.0,0.0,0.0,0.2277942953000065,0.597732309708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.2463244625592337,0.0,0.0,0.0,0.0,0.1504937567815775,0.74996028761167,0.057956349848079305,0,0,0
135,0.0,0.0,0.0,0.09105265823188964,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.3007215607427869,0.0,0.0,0.0,0.0,0.15552719117158958,0.7939217064493806,0.057956349848079305,0,0,0
136,0.0,0.0,0.0,0.1699271147385986,0.6209636593533147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.1814299594709641,0.0,0.0,0.0,0.0,0.07298065676309697,0.8758054862433522,0.057956349848079305,0,0,0
137,0.0,0.0,0.0,0.142184283616383,0.6426107796054047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.09705442748519973,0.0,0.0,0.0,0.0,0.057750280657718256,0.74996028761167,0.05129737843729693,0,0,0
138,0.0,0.0,0.0,0.1985850530099434,0.42126569169225964,0.15774921223971278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.05248996998720427,0.0,0.0,0.0,0.0,0.0506832216895394,0.8119981690500242,0.04295647674872367,0,0,0
139,0.0,0.0,0.0,0.11575288436729991,0.0,0.09013450123812738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.07145477354367324,0.0,0.0,0.0,0.0,0.047295333498274104,0.8847717642513718,0.05129737843729693,1,1,0
140,0.0,0.0,0.0,0.1699271147385986,0.0,0.0015453245561487048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.04558777272267205,0.0,0.0,0.0,0.0,0.04400771910936766,0.8847717642513718,0.05347960957912153,0,0,0
141,0.0,0.0,0.0,0.142184283616383,0.0,0.0015453245561487048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.0408227076988348,0.8928376232059386,0.0625787736345039,0,0,0
142,0.0,0.0,0.0,0.142184283616383,0.0,0.006152973774389566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.03476956151642637,0.8279519961770572,0.04915336606749006,0,0,0
143,0.0,0.0,0.0,0.1699271147385986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.03603022455941534,0.0,0.0,0.0,0.0,0.04400771910936766,0.8658079137529653,0.04915336606749006,0,0,0
144,0.0,0.0,0.0,0.09105265823188964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03603022455941534,0.0,0.0,0.0,0.0,0.047295333498274104,0.9126730506891686,0.05129737843729693,0,0,0
145,0.0,0.0,0.0,0.018009811394146116,0.0,0.0015453245561487048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941803128105902,0.0,0.03021676252742442,0.0,0.0,0.0,0.0,0.029153479024945007,0.9275926947098271,0.044982338475912494,0,0,0
146,0.0,0.0,0.0,0.11575288436729991,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941803128105902,0.0,0.03603022455941534,0.0,0.0,0.0,0.0,0.0408227076988348,0.9001148669783852,0.0625787736345039,0,0,0
147,0.0,0.0,0.0,0.2277942953000065,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03603022455941534,0.0,0.0,0.0,0.0,0.029153479024945007,0.9230626312294187,0.07224101913678471,0,0,0
148,0.0,0.0,0.0,0.11575288436729991,0.0,0.07049811606612581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03306614401281357,0.0,0.0,0.0,0.0,0.026514570733288927,0.9001148669783852,0.09038428592567009,0,0,0
149,0.0,0.0,0.0,0.11575288436729991,0.0,0.07049811606612581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03603022455941534,0.0,0.0,0.0,0.0,0.0319058246511425,0.9126730506891686,0.09309422448106754,0,0,0
150,0.0,0.0,0.0,0.04856481649926902,0.0,0.09013450123812738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.03021676252742442,0.0,0.0,0.0,0.0,0.03476956151642637,0.9355549643172051,0.10420336353651363,0,0,0
151,0.0,0.0,0.0,0.04856481649926902,0.0,0.5482472050828123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849804418619527,0.0,0.024870785654540258,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9452851395725822,0.10138695952362485,1,0,0
152,0.0,0.0,0.0,0.03160859451822996,0.0,0.3824011026107623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273431790296343,0.0,0.024870785654540258,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9317434057521405,0.07983323014186734,1,1,0
153,0.0,0.0,0.0,0.34426373879833666,0.0,0.35848214711035353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01564657838045154,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9480511875136994,0.07727084970011011,1,0,0
154,0.0,0.0,0.0,0.142184283616383,0.0,0.3340119085759733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027484270196763486,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.9422968773826739,0.07727084970011011,1,0,0
155,0.0,0.0,0.0,0.34426373879833666,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024870785654540258,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.9390625165221145,0.07727084970011011,0,0,0
156,0.0,0.0,0.0,0.1985850530099434,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027484270196763486,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.9422968773826739,0.06734198542390776,0,0,0
157,0.0,0.0,0.0,0.34426373879833666,0.0,0.13404049869718546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03021676252742442,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9355549643172051,0.06734198542390776,0,0,0
158,0.0,0.0,0.0,0.3721811426614212,0.0,0.15774921223971278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558777272267205,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9275926947098271,0.06977483735878366,0,0,0
159,0.0,0.0,0.0,0.09105265823188964,0.0,0.3824011026107623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04898746155947643,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9126730506891686,0.08242640443802143,0,0,0
160,0.0,0.0,0.0,0.4508552907678499,0.0,0.03725425563388983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042293389385226296,0.0,0.0,0.0,0.0,0.0006121189647858931,0.9126730506891686,0.09038428592567009,1,0,0
161,0.0,0.0,0.0,0.06851443140478594,0.0,0.02416659005834691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.001087783150626214,0.9355549643172051,0.09309422448106754,0,0,0
162,0.0,0.0,0.0,0.5813967804560058,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.001087783150626214,0.9422968773826739,0.09859620562481584,0,0,0
163,0.0,0.0,0.0,0.34426373879833666,0.0,0.05278137886809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042293389385226296,0.0,0.0,0.0,0.0,0.0006121189647858931,0.9480511875136994,0.08242640443802143,0,0,0
164,0.0,0.0,0.0,0.4984417478800785,0.0,0.07049811606612581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.0006121189647858931,0.9390625165221145,0.09859620562481584,0,0,0
165,0.0,0.0,0.0,0.28660693726940456,0.45523402563459814,0.09013450123812738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910674664025323,0.0,0.0,0.0,0.0,0.0006121189647858931,0.9355549643172051,0.11864765665714155,0,0,0
166,0.0,0.0,0.0,0.31568511795271686,0.4873973039555231,0.11140967269396126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558777272267205,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9572812583192815,0.09038428592567009,0,0,0
167,0.0,0.0,0.0,0.39931095102291947,0.597732309708391,0.30908197254025743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042293389385226296,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9480511875136994,0.06734198542390776,1,0,0
168,0.0,0.0,0.0,0.1699271147385986,0.5461752673894653,0.405696081963144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027484270196763486,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9001148669783852,0.09583174583381796,0,0,0
169,0.0,0.0,0.0,0.11575288436729991,0.42126569169225964,0.15774921223971278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558777272267205,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.8928376232059386,0.10704477430860701,0,0,0
170,0.0,0.0,0.0,0.2277942953000065,0.5461752673894653,0.11140967269396126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03021676252742442,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9126730506891686,0.115712629388402,0,0,0
171,0.0,0.0,0.0,0.2277942953000065,0.5728287868336452,0.23276999062533296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024870785654540258,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9275926947098271,0.1128000476755097,0,0,0
172,0.0,0.0,0.0,0.2572295090645102,0.5728287868336452,0.25831461874927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02000893356324316,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9181071013015325,0.115712629388402,0,0,0
173,0.0,0.0,0.0,0.1985850530099434,0.597732309708391,0.02416659005834691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027484270196763486,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.9422968773826739,0.29776948205504594,0,0,0
174,0.0,0.0,0.0,0.1699271147385986,0.5728287868336452,0.013738783793598245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07966893653602675,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9390625165221145,0.2844543893141996,0,0,0
175,0.0,0.0,0.0,0.11575288436729991,0.5461752673894653,0.09013450123812738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747693916683242,0.0,0.0,0.0,0.0,0.0002721138363179153,0.9355549643172051,0.30770411015698607,1,0,0
176,0.0,0.0,0.0,0.1699271147385986,0.5177103735515267,0.25831461874927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04898746155947643,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.519175963364143,0.3241401233908258,0,0,0
177,0.0,0.0,0.0,0.142184283616383,0.5728287868336452,0.4283113110037714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358888011836811,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.519175963364143,0.30108645165415493,0,0,0
178,0.0,0.0,0.0,0.142184283616383,0.5728287868336452,0.6673517997971243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14507080496351452,0.0,0.0,0.0,0.0,0.0006121189647858931,0.395107905451552,0.2744274439595962,0,0,0
179,0.0,0.0,0.0,0.1699271147385986,0.5728287868336452,0.8291929303987262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11556858964856187,0.0,0.0,0.0,0.0,0.0006121189647858931,0.519175963364143,0.3110042216034123,0,0,0
180,0.0,0.0,0.0,0.1699271147385986,0.6426107796054047,0.5113409890511458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14507080496351452,0.0,0.0,0.0,0.0,0.001087783150626214,0.46037666760238427,0.35644130306737964,1,0,0
181,0.0,0.0,0.0,0.31568511795271686,0.6209636593533147,0.7810181539760344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22450877942467504,0.0,0.0,0.0,0.0,0.001087783150626214,0.46037666760238427,0.40308304182420973,0,0,0
182,0.0,0.0,0.0,0.34426373879833666,0.597732309708391,0.4502059321474396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814299594709641,0.0,0.0,0.0,0.0,0.001087783150626214,0.46037666760238427,0.4471211905674533,0,0,0
183,0.0,0.0,0.0,0.3721811426614212,0.6426107796054047,0.23276999062533296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19745133788497446,0.0,0.0,0.0,0.0,0.0016987301706094778,0.5713751958333704,0.5115351535645438,0,0,0
184,0.0,0.0,0.0,0.2572295090645102,0.6209636593533147,0.627663227780228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002983515806638,0.0,0.0,0.0,0.0,0.0016987301706094778,0.519175963364143,0.6120155171403775,0,0,0
185,0.0,0.0,0.0,0.3721811426614212,0.6627669310207321,0.6131707936199046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008859573241704,0.0,0.0,0.0,0.0,0.00244447173625908,0.5713751958333704,0.6963685815640637,0,0,0
186,0.0,0.0,0.0,0.3721811426614212,0.6627669310207321,0.47135204872366926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106181505288606,0.0,0.0,0.0,0.0,0.00244447173625908,0.5713751958333704,0.6640295917273993,0,0,0
187,0.0,0.0,0.0,0.34426373879833666,0.6426107796054047,0.6131707936199046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11084392775471409,0.0,0.0,0.0,0.0,0.00244447173625908,0.5713751958333704,0.6436061921707956,1,0,0
188,0.0,0.0,0.0,0.31568511795271686,0.6209636593533147,0.6673517997971243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14507080496351452,0.0,0.0,0.0,0.0,0.00244447173625908,0.5713751958333704,0.6400553901591539,0,0,0
189,0.0,0.0,0.0,0.2277942953000065,0.6989855836794535,0.6415073185861544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12035274191565011,0.0,0.0,0.0,0.0,0.00244447173625908,0.519175963364143,0.6309883410305819,0,0,0
190,0.0,0.0,0.0,0.4508552907678499,0.6627669310207321,0.6673517997971243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106181505288606,0.0,0.0,0.0,0.0,0.00244447173625908,0.5713751958333704,0.6540039788996914,0,0,0
191,0.0,0.0,0.0,0.39931095102291947,0.6815271305929786,0.731950355579301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11556858964856187,0.0,0.0,0.0,0.0,0.003324409467384758,0.46037666760238427,0.577061006034374,0,0,0
192,0.0,0.0,0.0,0.4751580119070436,0.7303598548105044,0.627663227780228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106181505288606,0.0,0.0,0.0,0.0,0.00244447173625908,0.46037666760238427,0.5571081818487106,0,0,0
193,0.0,0.0,0.0,0.39931095102291947,0.6989855836794535,0.7879895242339572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007215607427869,0.0,0.0,0.0,0.0,0.00244447173625908,0.395107905451552,0.6041033446267354,0,0,0
194,0.0,0.0,0.0,0.28660693726940456,0.7303598548105044,0.7498069043446612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21907177498612443,0.0,0.0,0.0,0.0,0.0016987301706094778,0.395107905451552,0.6216440711526272,0,0,0
195,0.0,0.0,0.0,0.3721811426614212,0.6627669310207321,0.7018914441817852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170875269172255,0.0,0.0,0.0,0.0,0.0016987301706094778,0.395107905451552,0.6382638148777923,1,0,0
196,0.0,0.0,0.0,0.5813967804560058,0.6627669310207321,0.6415073185861544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15528034096746324,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.5856019595102043,0,0,0
197,0.0,0.0,0.0,0.4508552907678499,0.6815271305929786,0.731950355579301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814299594709641,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.5813563081757449,0,0,0
198,0.0,0.0,0.0,0.34426373879833666,0.6815271305929786,0.7946613488200182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15528034096746324,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6925773972447914,0.5960013744132844,0,0,0
199,0.0,0.0,0.0,0.39931095102291947,0.7303598548105044,0.8130263824221018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904958060539184,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6925773972447914,0.577061006034374,0,0,0
200,0.0,0.0,0.0,0.39931095102291947,0.7152338916184554,0.8186430823625732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978501215332525,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6925773972447914,0.5918781718536075,0,0,0
201,0.0,0.0,0.0,0.1699271147385986,0.6426107796054047,0.731950355579301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059221783191111,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.49091396968653667,1,0,0
202,0.0,0.0,0.0,0.2572295090645102,0.6815271305929786,0.7581437518933932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463244625592337,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.47759208615959925,0,0,0
203,0.0,0.0,0.0,0.7757714000554962,0.6426107796054047,0.712377243904149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23540690879238102,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6172957939237892,0.47488781792278323,0,0,0
204,0.0,0.0,0.0,0.39931095102291947,0.6426107796054047,0.7223892662637682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21907177498612443,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.5090042382954753,1,1,0
205,0.0,0.0,0.0,0.34426373879833666,0.6426107796054047,0.7223892662637682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22450877942467504,0.0,0.0,0.0,0.0,0.0002721138363179153,0.6925773972447914,0.5548273454594465,0,0,0
206,0.0,0.0,0.0,0.3721811426614212,0.6426107796054047,0.731950355579301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20823187414181452,0.0,0.0,0.0,0.0,0.0002721138363179153,0.6925773972447914,0.5727156861632238,0,0,0
207,0.0,0.0,0.0,0.39931095102291947,0.6627669310207321,0.7223892662637682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994428721873843,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6925773972447914,0.5288788161452275,0,0,0
208,0.0,0.0,0.0,0.1985850530099434,0.6426107796054047,0.7498069043446612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384467162861586,0.0,0.0,0.0,0.0,6.802884368834281e-05,0.6574857906030637,0.5384980700244666,0,0,0
209,0.0,0.0,0.0,0.06851443140478594,0.7812299882715686,0.8010486982021768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327832699605769,0.0,0.0,0.0,0.0,0.2288172635617124,0.6574857906030637,0.5013313998841749,1,0,0
210,0.0,0.0,0.0,0.4508552907678499,0.7698112061785677,0.7737313574104624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311477663318382,0.0,0.0,0.0,0.0,0.2876845791560117,0.6574857906030637,0.48562517098705676,0,0,0
211,0.0,0.0,0.0,0.4984417478800785,0.6989855836794535,0.7737313574104624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33806020291097055,0.0,0.0,0.0,0.0,0.33502578830704244,0.6574857906030637,0.4802830799749807,0,0,0
212,0.0,0.0,0.0,0.4255581987159395,0.7698112061785677,0.7661124164658814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36923238269739134,0.0,0.0,0.0,0.0,0.40036239971035303,0.7232046290211037,0.503902366621292,0,0,0
213,0.0,0.0,0.0,0.4984417478800785,0.7575727911016982,0.8291929303987262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29532186202960947,0.0,0.0,0.0,0.0,0.3401971453152811,0.6574857906030637,0.48562517098705676,0,0,0
214,0.0,0.0,0.0,0.142184283616383,0.7698112061785677,0.9179291243897162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899094485011979,0.0,0.0,0.0,0.0,0.31939265927565436,0.6574857906030637,0.5313034172425332,0,0,0
215,0.0,0.0,0.0,0.11575288436729991,0.6815271305929786,0.9318733703492942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168316104997732,0.0,0.0,0.0,0.0,0.30360219468356475,0.6574857906030637,0.5090042382954753,1,0,0
216,0.0,0.0,0.0,0.7757714000554962,0.45523402563459814,0.8434720460545891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3221679282702374,0.0,0.0,0.0,0.0,0.42423815411635996,0.6172957939237892,0.5090042382954753,1,0,0
217,0.0,0.0,0.0,0.2277942953000065,0.5177103735515267,0.7810181539760344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3221679282702374,0.0,0.0,0.0,0.0,0.42423815411635996,0.6172957939237892,0.5215255553945674,0,0,0
218,0.0,0.0,0.0,0.5621566829518118,0.45523402563459814,0.6909082453905692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358940644178755,0.0,0.0,0.0,0.0,0.46521092098055195,0.6172957939237892,0.600076294788641,0,0,0
219,0.0,0.0,0.0,0.5813967804560058,0.45523402563459814,0.4502059321474396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36409955714104925,0.0,0.0,0.0,0.0,0.44277492557461345,0.6172957939237892,0.5571081818487106,0,0,0
220,0.0,0.0,0.0,0.6491387008931996,0.5461752673894653,0.11140967269396126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358940644178755,0.0,0.0,0.0,0.0,0.4563360378846237,0.6574857906030637,0.600076294788641,0,0,0
