date,region,kpi_new_user,retention,active_revenue,impression_Appier_INSTALL,impression_AppleSearch_ROAS,impression_Applovin_AEO,impression_Applovin_ALL,impression_Applovin_INSTALL,impression_Applovin_ROAS,impression_Chartboost_ROAS,impression_Exmox_AEO,impression_Facebook_AEO,impression_Facebook_ALL,impression_Facebook_INSTALL,impression_Facebook_ROAS,impression_GoogleUAC_AEO,impression_GoogleUAC_ALL,impression_GoogleUAC_ROAS,impression_IronSource_INSTALL,impression_Jampp_ROAS,impression_Kaden_ROAS,impression_Kyawake_ALL,impression_Kyawake_OTHER,impression_Kyawake_ROAS,impression_Liftoff_OTHER,impression_Mobupps_AEO,impression_Moloco_ROAS,impression_Snapchat_AEO,impression_Snapchat_INSTALL,impression_TikTok_AEO,impression_TikTok_INSTALL,impression_Unity_INSTALL,impression_Unity_ROAS,impression_Vungle_OTHER,impression_Vungle_ROAS,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue
2022-03-08,US,5467.0,44.87,69707.12,32442.25,7.25,134.57,0.0,0.0,169.59,17.41,0.0,620.0,0.0,2.16,1196.58,56.8,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,850.96,6407.65,19935.58,0.0,0.0,12.95,0.0,51.69,51.88,126.25,65.59,2210.0,2244.79,34121.43,0.0,0.0,42866.340000000004,270.0,0.0,6221.92,0.0,36.27,20442.31,2551.7400000000002,0.0,0.0,840.81,0.0,0.0,0.0,352.0,0.0,25411.350000000002,180.0,14030.98,0.0,0.0,56.46,0.0,1494.8300000000002,3344.6400000000003,850.0,1641.6200000000001,4129,1929.65,13353.24,20475.940000000002,0.0,0.0,0.0,0.0,0.0,16732.010000000002
2022-03-09,US,5295.0,45.42,81925.37,31181.920000000002,6.99,123.97,0.0,0.0,157.99,23.13,0.0,532.3,0.0,1.94,1123.71,75.78,0.0,0.0,21.75,0.0,0.0,0.0,1558.76,0.0,843.89,1989.17,19876.69,0.0,0.0,0.0,0.0,38.06,49.5,120.75,84.82,2620.0,2103.76,26141.510000000002,0.0,0.0,39990.36,396.0,0.0,6279.32,0.0,36.78,20637.760000000002,2915.58,0.0,0.0,613.12,0.0,0.0,0.0,429.0,0.0,25008.25,315.0,14030.28,0.0,0.0,0.0,0.0,1154.3700000000001,3283.31,795.0,2040.9,4044,1590.06,12161.57,19285.170000000002,0.0,0.0,0.0,0.0,0.0,15378.060000000001
2022-03-10,US,4639.0,45.629999999999995,76939.52,29571.76,5.8500000000000005,112.25,0.0,0.0,125.26,34.04,0.0,411.76,0.0,1.81,885.26,71.84,0.0,0.0,3.9899999999999998,0.0,0.0,0.0,163.27,0.0,750.39,2259.4700000000003,19237.52,0.0,0.0,0.0,0.0,20.29,49.79,157.15,94.83,2770.0,2041.45,23756.99,0.0,0.0,37700.64,558.0,0.0,5003.21,0.0,36.34,17237.08,3616.0,0.0,0.0,105.83,0.0,0.0,0.0,66.0,0.0,25072.02,340.0,14022.77,0.0,0.0,0.0,0.0,653.0,3121.2200000000003,1020.0,2339.9,3485,1138.54,8760.22,15724.36,0.0,0.0,0.0,0.0,0.0,11047.86
2022-03-11,US,4343.0,43.89,75388.85,34510.13,6.0,130.48,0.0,0.0,112.68,97.93,0.0,426.42,0.0,1.84,948.6700000000001,85.43,0.0,0.0,0.0,0.0,0.0,0.0,149.15,0.0,758.93,3496.83,19137.28,0.0,0.0,0.0,0.0,1.31,43.18,155.08,79.04,2780.0,2282.26,22035.16,0.0,0.0,25068.190000000002,735.0,0.0,4710.26,0.0,36.15,16423.38,3878.09,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,25558.82,315.0,14033.300000000001,0.0,0.0,0.0,0.0,25.86,3072.05,1100.0,2465.0,3330,1247.4,9099.65,16155.880000000001,0.0,0.0,0.0,0.0,0.0,12453.64
2022-03-12,US,4956.0,45.7,90896.62,30687.35,5.93,140.18,0.0,0.0,86.56,67.04,0.0,394.44,0.0,1.94,904.54,95.87,0.0,0.0,0.0,0.0,0.0,0.0,490.72,0.0,765.85,3412.94,19783.19,0.0,0.0,0.0,0.0,1.7,68.89,153.45,81.07,2980.0,2647.16,23783.93,0.0,0.0,22641.54,786.0,0.0,4842.99,0.0,35.54,17155.14,4210.34,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,25802.25,330.0,14020.75,0.0,0.0,0.0,0.0,31.349999999999998,4954.8,865.0,1985.5,3827,1733.94,9661.85,16218.4,0.0,0.0,0.0,0.0,0.0,12578.81
2022-03-13,US,4962.0,41.25,78450.48,27894.9,5.02,138.37,0.0,0.0,103.24,53.82,0.0,379.46,0.0,1.69,915.65,135.9,0.0,0.0,0.0,0.0,0.0,0.0,3075.26,0.0,739.15,4233.33,18610.96,0.0,0.0,0.0,0.0,1.84,68.32,156.8,90.62,3120.0,2689.1,23739.98,0.0,0.0,22903.84,705.0,0.0,4851.45,0.0,35.33,17057.45,4969.55,0.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,24796.100000000002,460.0,14024.28,0.0,0.0,0.0,0.0,36.76,4492.16,1015.0,2551.2000000000003,3764,1353.3100000000002,9305.25,16089.560000000001,0.0,0.0,0.0,0.0,0.0,12512.9
2022-03-14,US,4293.0,46.239999999999995,87923.75,26124.239999999998,3.8899999999999997,146.32,0.0,0.0,96.55,45.26,0.0,353.04,0.0,1.83,891.25,83.87,0.0,0.0,0.0,0.0,0.0,0.0,211.65,0.0,734.99,4837.8099999999995,17617.83,0.0,0.0,0.0,0.0,0.98,51.6,97.2,61.73,2650.0,1583.49,23629.54,0.0,0.0,25896.47,660.0,0.0,5016.05,0.0,37.13,17745.07,3588.19,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,24885.690000000002,445.0,14028.75,0.0,0.0,0.0,0.0,18.74,2937.51,596.0,1681.1000000000001,3234,1632.97,8342.42,15347.73,0.0,0.0,0.0,0.0,0.0,9759.56
2022-03-15,US,4110.0,44.74,81889.66,18237.01,5.82,132.31,0.0,0.0,106.2,45.29,0.0,285.0,0.0,1.71,753.75,160.42,0.0,0.0,0.0,0.0,0.0,0.0,209.83,0.0,789.59,5153.56,21174.71,0.0,0.0,0.0,0.0,0.79,51.65,24.22,75.4,1280.0,1793.52,23670.94,0.0,0.0,21475.55,678.0,0.0,4945.02,0.0,36.42,17243.32,5632.150000000001,0.0,0.0,0.0,0.0,0.0,0.0,786.5,0.0,24951.08,480.0,14013.74,0.0,0.0,0.0,0.0,15.97,3345.11,142.5,1602.5,3194,1172.58,8045.37,13955.07,0.0,0.0,0.0,0.0,0.0,9660.27
2022-03-16,US,4026.0,46.050000000000004,75108.65000000001,13808.08,5.73,152.99,0.0,0.0,84.68,79.96,0.0,251.91,0.0,1.96,722.79,154.34,0.0,0.0,0.0,0.0,0.0,0.0,330.64,0.0,818.52,4637.1900000000005,20118.14,0.0,0.0,0.0,0.0,0.81,52.94,18.29,81.86,1600.0,1931.76,21808.2,0.0,0.0,19511.78,825.0,0.0,4189.55,0.0,36.76,16234.54,4959.95,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,25699.36,385.0,14023.03,0.0,0.0,0.0,0.0,15.34,3425.2000000000003,103.0,1723.2,3111,1252.52,7278.74,12655.27,0.0,0.0,0.0,0.0,0.0,9595.91
2022-03-17,US,3754.0,43.95,61822.43,23135.94,5.6,95.32,0.0,0.0,91.4,135.4,0.0,151.78,0.0,1.84,538.5799999999999,89.88,0.0,0.0,0.0,0.0,0.0,0.0,1357.98,0.0,774.57,6100.71,20335.8,0.0,0.0,0.0,0.0,1.28,60.89999999999999,20.29,104.01,1430.0,1973.8400000000001,22412.34,0.0,6.0,21600.31,600.0,0.0,2609.8300000000004,0.0,36.53,11524.720000000001,2866.57,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0,23924.49,635.0,14002.19,0.0,0.0,0.0,0.0,29.990000000000002,4246.41,123.0,1926.1000000000001,2921,727.43,5175.23,10223.82,0.0,0.0,0.0,0.0,0.0,6682.12
2022-03-18,US,4098.0,42.089999999999996,71270.66,24142.74,5.7299999999999995,101.9,0.0,0.0,77.08,111.0,0.0,168.14,0.0,1.83,526.89,120.96,0.0,0.0,0.0,0.0,0.0,0.0,199.39,0.0,864.88,3530.1800000000003,21949.28,0.0,0.0,0.0,0.0,0.42,67.4,15.11,118.25,1400.0,2143.91,17879.72,0.0,0.0,21303.08,555.0,0.0,2709.09,0.0,36.230000000000004,12182.73,3218.7400000000002,0.0,0.0,0.0,0.0,0.0,0.0,236.5,0.0,26133.7,465.0,14012.5,0.0,0.0,0.0,0.0,8.63,4987.3,98.5,2352.12,3046,1232.98,8498.83,15301.65,0.0,0.0,0.0,0.0,0.0,10557.76
2022-03-19,US,4512.0,45.35,77141.72,18052.98,9.35,103.64,0.0,0.0,102.38,87.47,0.0,173.34,0.0,1.83,531.7,170.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.66,5630.91,20442.5,0.0,0.0,0.0,0.0,0.09,43.96,27.18,106.67,1790.0,2373.67,16096.28,0.0,0.0,21503.02,630.0,0.0,2647.61,0.0,36.230000000000004,11841.66,4285.5,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,25580.600000000002,525.0,14023.300000000001,0.0,0.0,0.0,0.0,2.5100000000000002,3338.21,171.70000000000002,2423.38,3496,1544.44,9933.15,17230.87,0.0,0.0,0.0,0.0,0.0,12345.710000000001
2022-03-20,US,4717.0,43.269999999999996,70352.0,16560.13,7.42,97.68,0.0,0.0,95.55,63.01,0.0,181.71,0.0,1.76,580.0899999999999,147.25,0.0,0.0,0.0,0.0,0.0,0.0,149.37,0.0,727.52,4013.74,20584.34,0.0,0.0,0.0,0.0,0.33,89.07,28.72,116.98,1620.0,2271.63,16046.81,0.0,0.0,22029.27,570.0,0.0,2698.4700000000003,0.0,36.07,11805.310000000001,3923.54,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,25428.04,430.0,14026.66,0.0,0.0,0.0,0.0,6.62,7342.71,231.9,2213.2000000000003,3600,1511.47,8745.99,15682.279999999999,0.0,0.0,0.0,0.0,0.0,10658.18
2022-03-21,US,3872.0,45.17,69863.78,18407.12,6.73,103.3,0.0,0.0,95.22,60.62,0.0,129.45,0.0,1.93,359.85,76.96,0.0,0.0,0.0,0.0,0.0,0.0,770.3,0.0,708.2,5584.1,21485.69,0.0,0.0,0.0,0.0,1.0,85.56,28.26,78.99,1730.0,2141.32,16972.36,0.0,0.0,22355.03,585.0,0.0,1826.05,0.0,36.97,6686.24,2443.36,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,24805.77,490.0,14028.300000000001,0.0,0.0,0.0,0.0,25.51,7179.68,156.9,1362.06,3068,1270.6200000000001,7712.360000000001,13216.65,0.0,0.0,0.0,0.0,0.0,8704.34
2022-03-22,US,3876.0,45.82,69015.01,16759.46,6.369999999999999,85.4,0.0,0.0,79.0,96.1,0.0,129.66,0.0,2.1,356.86,78.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.65,4869.07,24125.18,0.0,0.0,0.0,0.0,1.05,68.23,61.04,107.6,1690.0,1792.96,14651.48,0.0,0.0,18194.24,780.0,0.0,1760.44,0.0,36.19,6453.42,2461.34,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,25095.22,420.0,14014.49,0.0,0.0,0.0,0.0,22.16,5209.08,339.8,1906.73,2994,1492.28,9344.220000000001,14768.1,0.0,0.0,0.0,0.0,0.0,10593.7
2022-03-23,US,3747.0,43.980000000000004,72791.38,9073.21,6.4,74.6,0.0,0.0,81.54,49.15,0.0,129.51,0.0,1.85,342.78,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.22,4716.23,22565.47,0.0,0.0,0.0,0.0,1.19,56.58,51.91,148.2,1140.0,2263.4,15133.1,0.0,0.0,20494.77,735.0,0.0,1769.94,0.0,35.97,6512.34,1933.04,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,25325.670000000002,390.0,11507.6,0.0,0.0,0.0,0.0,23.16,4483.62,361.5,2294.35,2959,1056.98,7437.09,13154.72,0.0,0.0,0.0,0.0,0.0,9032.2
2022-03-24,US,4062.0,44.46,62223.91999999999,9278.03,6.48,80.24,0.0,0.0,81.83,53.12,0.0,115.28,0.0,1.64,323.90999999999997,50.83,0.0,0.0,0.0,0.0,0.0,0.0,1302.21,0.0,748.22,4092.0299999999997,22500.94,0.0,0.0,0.0,0.0,1.71,52.78,104.85,145.02,870.0,2097.75,12105.210000000001,0.0,0.0,22583.34,600.0,0.0,1800.01,0.0,36.19,6597.120000000001,1831.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,24878.71,320.0,11522.78,0.0,0.0,0.0,0.0,27.85,4155.75,779.3000000000001,2624.2000000000003,3259,1475.71,9020.880000000001,14304.36,0.0,0.0,0.0,0.0,0.0,10107.04
2022-03-25,US,3808.0,44.3,63498.93,9524.94,5.63,80.49,0.0,0.0,77.07,75.92,0.0,108.39,0.0,1.7,338.97,48.5,0.0,0.0,0.0,0.0,0.0,0.0,168.39,0.0,760.61,2514.8700000000003,19234.1,0.0,0.0,0.0,0.0,2.63,60.050000000000004,146.66,68.7,1450.0,1758.05,11542.65,0.0,0.0,17919.56,975.0,0.0,1826.07,0.0,36.12,6689.0,1527.16,0.0,0.0,0.0,0.0,0.0,0.0,654.5,0.0,25338.43,245.0,11524.35,0.0,0.0,0.0,0.0,42.81,3340.56,1374.4,1317.54,3073,1064.01,6102.3,10388.28,0.0,0.0,0.0,0.0,0.0,6879.46
2022-03-26,US,4860.0,40.410000000000004,73161.02,11420.31,8.29,70.89,0.0,0.0,80.14,119.16,0.0,115.18,0.0,2.24,411.71000000000004,78.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.43,2608.25,18360.42,0.0,0.0,0.0,0.0,2.22,75.34,0.0,0.0,990.0,2192.59,12543.960000000001,0.0,6.0,16075.210000000001,1215.0,0.0,1904.78,0.0,37.14,7014.01,2215.55,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,0.0,25645.74,170.0,11515.67,0.0,0.0,0.0,0.0,37.53,3714.0000000000005,0.0,0.0,3530,1419.4,9724.02,16598.53,0.0,0.0,0.0,0.0,0.0,11389.04
2022-03-27,US,4903.0,41.160000000000004,70971.06,8915.18,7.2,82.83,0.0,0.0,86.92,138.36,0.0,112.36,0.0,2.28,389.82,131.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.42,2640.4900000000002,20659.22,0.0,0.0,0.0,0.0,3.85,68.13,158.54,82.99,1150.0,1928.64,11400.42,0.0,6.0,22067.19,1065.0,0.0,1806.8500000000001,0.0,36.52,6439.22,3291.55,0.0,0.0,0.0,0.0,0.0,0.0,1402.5,0.0,26049.04,165.0,11512.85,0.0,0.0,0.0,0.0,62.5,4312.26,2184.4,1282.46,3856,1835.3500000000001,8675.95,15341.180000000002,0.0,0.0,0.0,0.0,0.0,10078.25
2022-03-28,US,4153.0,41.46,74808.22,12027.47,5.87,87.52,0.0,0.0,63.91,192.56,0.0,124.17,0.0,2.19,435.42999999999995,75.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.19,1588.28,19395.5,0.0,0.0,0.0,0.0,3.34,63.010000000000005,117.61,64.0,1530.0,1365.3,13365.15,0.0,0.0,21129.760000000002,1185.0,0.0,1762.66,0.0,35.35,6423.92,2078.58,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,0.0,24171.11,180.0,11519.09,0.0,0.0,0.0,0.0,58.97,4238.26,1601.8,905.38,3281,1046.48,5876.38,10222.29,0.0,0.0,0.0,0.0,0.0,7089.71
2022-03-29,US,3864.0,44.72,63747.91,8565.88,5.98,55.67,0.0,0.0,63.58,140.42,0.0,122.7,0.0,2.32,378.19,65.86,0.0,0.0,0.0,0.0,0.0,0.0,1615.72,0.0,878.36,807.19,20626.22,0.0,0.0,0.0,0.0,3.76,62.61,129.15,31.69,1400.0,1656.48,11514.2,0.0,6.0,14055.37,840.0,0.0,1788.54,0.0,36.300000000000004,6666.9400000000005,1975.46,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,25097.22,925.0,11514.59,0.0,0.0,0.0,0.0,70.62,3775.36,1362.57,441.0,3045,938.23,5674.7300000000005,10435.82,0.0,0.0,0.0,0.0,0.0,7075.35
2022-03-30,US,3667.0,42.32,72936.07,12485.49,5.66,55.8,0.0,0.0,60.43,110.91,0.0,164.33,0.0,2.41,400.22,70.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.05,530.22,21178.23,0.0,0.0,0.0,0.0,3.7,60.48,130.26,1.18,1540.0,1278.8300000000002,9593.17,0.0,6.0,14158.27,1365.0,0.0,2178.37,0.0,36.26,6590.21,2018.55,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,25317.920000000002,775.0,11515.17,0.0,0.0,0.0,0.0,64.03,3804.2200000000003,1090.92,81.27,2798,1143.56,6212.25,10860.08,0.0,0.0,0.0,0.0,0.0,7211.76
2022-03-31,US,3478.0,41.86,67857.99,5745.41,5.44,66.03,0.0,0.0,55.56,130.11,0.0,155.06,0.0,2.52,358.36,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.03,1213.52,21857.03,0.0,0.0,0.0,0.0,3.72,53.35,119.43,0.0,620.0,1587.3799999999999,7645.4400000000005,0.0,0.0,13472.31,1842.0,0.0,2165.12,0.0,35.9,6207.0199999999995,2116.28,0.0,0.0,0.0,0.0,0.0,0.0,335.5,0.0,24999.79,390.0,11509.99,0.0,0.0,0.0,0.0,73.41,3391.79,1340.69,0.0,2717,681.89,4104.79,7261.3099999999995,0.0,0.0,0.0,0.0,0.0,5413.52
2022-04-01,US,3394.0,41.959999999999994,73147.40000000001,12496.68,5.92,86.14,0.0,0.0,47.46,117.71,0.0,179.14,0.0,2.86,396.01,67.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.38,813.6099999999999,20596.89,0.0,0.0,0.0,0.0,3.94,44.87,113.84,0.0,1150.0,2078.58,7166.610000000001,0.0,0.0,12889.380000000001,1578.0,0.0,2278.9,0.0,37.02,6483.280000000001,1797.63,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,25163.7,110.0,11523.64,0.0,0.0,0.0,0.0,72.37,3120.82,1254.73,0.0,2693,653.52,4312.04,7504.9400000000005,0.0,0.0,0.0,0.0,0.0,5390.93
2022-04-02,US,4114.0,45.07,70976.73,4547.56,6.21,74.84,0.0,0.0,66.69,108.09,0.0,174.1,0.0,2.59,384.75,109.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.08,786.59,18861.06,0.0,0.0,0.0,0.0,3.29,37.83,160.59,0.0,650.0,1457.8799999999999,8330.14,0.0,0.0,13826.710000000001,1854.0,0.0,2348.8,0.0,37.27,6885.57,2723.06,0.0,0.0,0.0,0.0,0.0,0.0,698.5,0.0,25936.03,325.0,11519.32,0.0,0.0,0.0,0.0,59.910000000000004,3442.71,1967.8400000000001,0.0,3249,1122.15,7455.700000000001,13086.04,0.0,0.0,0.0,0.0,0.0,8679.56
2022-04-03,US,4474.0,42.85,62635.69,6459.86,7.4399999999999995,65.72,0.0,0.0,89.96,124.95,0.0,166.55,0.0,2.72,373.21000000000004,153.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.19,651.77,19544.08,0.0,0.0,0.0,0.0,3.44,39.13,197.15,0.0,1000.0,1509.49,8123.53,0.0,0.0,16530.47,1686.0,0.0,2275.1200000000003,0.0,36.81,6650.9400000000005,3576.69,0.0,0.0,0.0,0.0,0.0,0.0,858.0,0.0,25285.88,225.0,11518.6,0.0,0.0,0.0,0.0,58.4,3670.66,2455.31,0.0,3480,1151.66,6817.009999999999,11840.89,0.0,0.0,0.0,0.0,0.0,8808.04
2022-04-04,US,3726.0,43.61,63494.99,8660.8,5.21,49.23,0.0,0.0,53.4,131.34,0.0,151.8,0.0,2.53,344.54,195.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.29,1101.76,19228.15,0.0,0.0,0.0,0.0,3.37,37.47,158.23,0.0,940.0,1296.06,7824.57,0.0,0.0,21368.65,1545.0,0.0,2264.11,0.0,36.38,6571.54,4257.71,0.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,24538.27,130.0,11522.75,0.0,0.0,0.0,0.0,57.81,3384.36,2179.76,0.0,2833,662.26,4655.28,7796.84,0.0,0.0,0.0,0.0,0.0,6085.21
2022-04-05,US,3710.0,40.35,49085.83,8979.08,6.28,69.6,0.0,0.0,52.17,107.54,0.0,161.16,0.0,2.53,346.18,200.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.41,732.6899999999999,19959.94,0.0,0.0,0.0,0.0,3.14,35.349999999999994,117.04,0.0,810.0,1856.46,6720.18,0.0,0.0,14193.64,1671.0,0.0,2291.21,0.0,36.7,6506.33,4541.08,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,0.0,25410.86,155.0,11528.79,0.0,0.0,0.0,0.0,56.75,3360.7,1499.3600000000001,0.0,2855,680.02,4483.650000000001,7984.01,0.0,0.0,0.0,0.0,0.0,5947.56
2022-04-06,US,3659.0,44.55,63749.950000000004,8805.64,6.34,62.07,0.0,0.0,64.17,110.14,0.0,158.1,0.0,2.46,360.85,217.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.02,537.16,19710.93,0.0,0.0,0.0,0.0,3.07,40.18,214.0,0.0,810.0,1802.86,8024.84,0.0,0.0,12949.11,1563.0,0.0,2252.32,0.0,35.18,6556.2,4864.36,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,25029.190000000002,135.0,11516.64,0.0,0.0,0.0,0.0,64.79,3487.7400000000002,2076.19,0.0,2851,809.9200000000001,4819.05,9022.53,0.0,0.0,0.0,0.0,0.0,6220.92
2022-04-07,US,3280.0,42.71,61392.83,7169.82,7.04,52.46,0.0,0.0,54.19,115.85,0.0,142.78,0.0,2.57,336.86,134.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.07,590.5,19459.45,0.0,0.0,0.0,0.0,2.87,35.07,177.16,0.0,840.0,1907.19,8162.09,0.0,0.0,13681.45,1638.0,0.0,2051.94,0.0,35.2,6635.26,3536.9700000000003,0.0,0.0,0.0,0.0,0.0,0.0,792.0,0.0,18235.68,85.0,11528.31,0.0,0.0,0.0,0.0,59.980000000000004,3210.5600000000004,1562.08,0.0,2463,658.0500000000001,4814.26,8080.179999999999,0.0,0.0,0.0,0.0,0.0,6013.16
2022-04-08,US,3240.0,42.13,66213.4,5500.68,6.86,45.25,0.0,0.0,42.62,84.63,0.0,149.25,0.0,2.28,334.08,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.21,592.39,18764.25,0.0,0.0,0.0,0.0,2.12,29.39,124.07,0.0,410.0,1371.2600000000002,5247.76,0.0,0.0,13403.17,1494.0,0.0,2119.58,0.0,35.61,6747.18,2464.2400000000002,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,19847.81,90.0,11521.9,0.0,0.0,0.0,0.0,41.07,2474.4900000000002,1215.92,0.0,2392,1051.66,6025.89,9922.59,0.0,0.0,0.0,0.0,0.0,7196.63
2022-04-09,US,3814.0,42.76,65693.5,6285.68,7.709999999999999,51.01,0.0,0.0,83.25,130.5,0.0,163.28,0.0,2.74,355.5,168.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.72,457.11,18963.63,0.0,0.0,0.0,0.0,2.06,28.32,113.75,0.0,480.0,1890.1599999999999,5708.86,0.0,6.0,13806.86,1656.0,0.0,2371.85,0.0,38.730000000000004,7619.0,3581.77,0.0,0.0,0.0,0.0,0.0,0.0,1435.5,0.0,20287.08,85.0,11518.17,0.0,0.0,0.0,0.0,37.27,1739.55,1224.67,0.0,2918,1586.6200000000001,6602.83,11790.53,0.0,0.0,0.0,0.0,0.0,7873.739999999999
2022-04-10,US,4108.0,41.24,63806.72,7899.62,8.19,61.06,0.0,0.0,79.18,139.48,0.0,168.74,0.0,2.46,343.03999999999996,169.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.02,489.4,17516.66,0.0,0.0,0.0,0.0,0.56,42.09,96.92,0.0,720.0,1817.72,8042.16,0.0,6.0,14974.4,1656.0,0.0,2293.77,0.0,37.47,7188.900000000001,3290.4700000000003,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,20502.58,135.0,11539.1,0.0,0.0,0.0,0.0,10.92,2043.27,1136.38,0.0,3145,911.92,6682.24,11899.62,0.0,0.0,0.0,0.0,0.0,7881.2699999999995
2022-04-11,US,3270.0,44.5,54858.66,5114.34,6.71,65.6,0.0,0.0,42.2,86.0,0.0,156.34,0.0,2.31,327.31,101.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,404.71,18168.99,0.0,0.0,0.0,0.0,1.15,35.96,114.65,0.0,680.0,1963.3700000000001,8222.51,0.0,0.0,17728.18,1494.0,0.0,2319.9,0.0,37.21,7115.04,2755.43,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,19803.260000000002,90.0,11528.050000000001,0.0,0.0,0.0,0.0,24.59,2280.94,1038.07,0.0,2520,711.51,4816.61,8552.08,0.0,0.0,0.0,0.0,0.0,5935.95
2022-04-12,US,3219.0,41.47,54463.78,5541.08,6.4,58.75,0.0,0.0,33.64,64.28,0.0,151.65,0.0,2.31,330.27,200.07,0.0,0.0,0.0,0.0,0.0,0.0,158.5,0.0,680.29,0.0,14351.52,0.0,0.0,0.0,0.0,1.08,23.240000000000002,138.59,0.0,1020.0,1437.9,8544.4,0.0,0.0,13301.17,1422.0,0.0,2253.46,0.0,36.5,7161.51,4558.51,0.0,0.0,0.0,0.0,0.0,0.0,1248.5,0.0,20347.39,0.0,11499.36,0.0,0.0,0.0,0.0,21.12,1779.07,1476.95,0.0,2367,856.1700000000001,5106.900000000001,9002.59,0.0,0.0,0.0,0.0,0.0,6576.650000000001
2022-04-13,US,3188.0,43.13,61151.62,4499.84,6.45,49.47,0.0,0.0,31.48,90.96,0.0,169.5,0.0,2.31,268.67,196.46,0.0,0.0,0.0,0.0,0.0,0.0,169.76,0.0,678.13,0.0,11194.95,0.0,0.0,0.0,0.0,0.64,31.73,131.66,0.0,860.0,1661.53,8483.81,0.0,0.0,9333.65,1098.0,0.0,2264.7400000000002,0.0,35.26,5572.22,3949.12,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,20129.64,0.0,11608.5,0.0,0.0,0.0,0.0,9.28,1950.66,1469.5,0.0,2339,652.97,4131.88,7085.95,0.0,0.0,0.0,0.0,0.0,5294.71
