date,channel,optimize,impression,cost,new_user_x,day1_revenue,day7_revenue_x,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,day7_revenue_y,new_user_y,retention,active_revenue
6/26/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4171175,1100,96,33.92,122.43,190.22,0,0,0,0,0,7832.28,2923,0.4413,48921.33
6/27/2022,Unity (6290bd1caf8b810f5e39f593),ROAS,225,9.59,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,6931855,5309.31,494,65.25,1012.25,1658.56,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Liftoff (88ffd090d1),OTHER,3509321,6801.03,326,31.61,378.74,665.74,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Kyawake (KY-can),OTHER,0,792,120,58,101.16,103.52,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Kaden (11435),ROAS,8745898,2801.63,208,33.77,249.6,370.52,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Kaden (11434),ROAS,1956400,374.82,41,14.78,18.44,37.59,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Jampp (28521),ROAS,2250675,986.13,25,42.72,97.26,101.9,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,GoogleUAC (12661998941),AEO,301991,8573.61,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Facebook (23849554058460631),ROAS,131625,3179.28,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Facebook (23847706553010631),ROAS,199670,3694.72,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Facebook (23847011685740631),AEO,104510,1856.28,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Facebook (23847011092900631),INSTALL,1785,37.81,0,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Exmox (1358),AEO,0,31,30,87.79,130.51,147.08,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,19907,162.45,3,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,112452,25042.41,494,724.95,2874.48,4616.39,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,11767,2042.16,68,25.14,80.13,124.74,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,AppleSearch (893215735),ROAS,1047,240.72,4,0,0,0,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,AppleSearch (893208478),ROAS,2959,788.16,30,0.76,10.17,25.94,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/27/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,3893113,1130,102,35.9,169.77,269.26,0,0,0,0,0,6704.25,2676,0.4402,46409.62
6/28/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,5707793,5320.3,625,324.19,1152.85,1839,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Liftoff (88ffd090d1),OTHER,3341319,6434.62,325,86.49,379.25,683.44,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Kyawake (KY-can),OTHER,0,1001,142,2.56,68.51,117.55,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Kaden (11435),ROAS,8544315,2813.08,227,65.07,405.24,615.61,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Kaden (11434),ROAS,1868535,355.03,59,1.78,29.08,94.23,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Jampp (28521),ROAS,1321993,985.42,15,8.18,211.9,254.96,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,GoogleUAC (12661998941),AEO,335507,9767.15,1,0,29.44,75.95,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Facebook (23849554058460631),ROAS,140594,3298.34,0,0,0,0,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Facebook (23847706553010631),ROAS,166828,3266.92,0,0,0,0,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Facebook (23847011685740631),AEO,89358,1871.29,0,0,0,0,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Facebook (23847011092900631),INSTALL,1748,37.16,0,0,0,0,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Exmox (1358),AEO,0,29,22,8.32,29.74,52.65,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,22790,127.25,4,0,1.06,4.24,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,112162,23767.81,472,286.09,2049.17,3176.06,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,14983,2154.71,60,9.97,104.97,184.73,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,AppleSearch (893215735),ROAS,1162,302.37,10,0.08,7.63,22.28,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,AppleSearch (893208478),ROAS,2742,976.83,43,2.88,14.09,61.07,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/28/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,3126705,1010,87,11.16,59.76,85.94,0,0,0,0,0,6311.84,2880,0.458,42927.45
6/29/2022,Unity (6290bd1caf8b810f5e39f593),ROAS,1,0.05,0,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,4774514,5323.75,613,115.07,944.75,1817.72,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Liftoff (88ffd090d1),OTHER,3157062,6632.73,300,23.55,265.4,532.59,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Kyawake (KY-can),OTHER,0,126.5,22,32.88,102.8,160.97,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,759,113,0,12.4,13.32,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Kaden (11435),ROAS,7771994,2797.23,181,5.24,63,208.01,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Kaden (11434),ROAS,1701248,317.58,39,2.81,16.66,77.97,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Jampp (28521),ROAS,1408116,986,15,0.63,4.89,20.53,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,GoogleUAC (12661998941),AEO,107052,3756.3,2,0.06,0.06,0.06,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Facebook (23849554058460631),ROAS,106640,2766.6,0,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Facebook (23847706553010631),ROAS,114099,3161.23,0,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Facebook (23847011685740631),AEO,39617,1391.97,0,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Facebook (23847011092900631),INSTALL,1619,35.14,0,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Exmox (1358),AEO,0,51.2,29,7.43,52.21,69.43,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,34633,273.99,1,0,0,0,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,93409,25692.62,358,241.9,1773.33,2832.67,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,10007,2094.26,40,3.91,199.68,236.8,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,AppleSearch (893215735),ROAS,790,196.43,5,0.65,3.05,4.28,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,AppleSearch (893208478),ROAS,3054,1272.61,33,3.54,72.18,171.61,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/29/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4678009,1170,96,23.92,93.56,152.59,0,0,0,0,0,4580.04,2561,0.4244,47422.84
6/30/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,5171117,5325.25,515,38.78,735.64,1191.98,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Liftoff (88ffd090d1),OTHER,3132545,6831.47,341,83.95,652.26,1007.7,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,918.5,140,1.16,22.14,41.91,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Kaden (11435),ROAS,7229973,2782.85,157,35.71,124.96,191.73,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Kaden (11434),ROAS,1577358,304.28,53,2.84,23.89,104.07,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Jampp (28521),ROAS,3254984,1024.57,40,0.99,121.15,163.76,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,GoogleUAC (12661998941),AEO,130326,4636.4,0,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Facebook (23849554058460631),ROAS,97892,2553.66,0,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Facebook (23847706553010631),ROAS,63539,1847.18,0,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Facebook (23847011685740631),AEO,30171,1313.31,0,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Facebook (23847011092900631),INSTALL,1672,34.89,0,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Exmox (1358),AEO,0,58.2,29,1.73,14.19,28.13,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,47675,257.25,3,0.48,1.26,3.97,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,97208,27998.57,384,369.57,2297.23,3418.14,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,8081,1441.49,30,3.24,30.44,103.36,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,AppleSearch (893215735),ROAS,89,13.96,3,0,0,0,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,AppleSearch (893208478),ROAS,2419,1246.36,61,86.78,500.5,826.01,0,0,0,0,0,5421.42,2529,0.4294,49026.44
6/30/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,5623127,1100,95,18.92,73.7,114.83,0,0,0,0,0,5421.42,2529,0.4294,49026.44
7/1/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,6175279,5317.95,450,35.27,552.39,1493,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Liftoff (88ffd090d1),OTHER,2421929,4693.36,256,49.78,214.11,368.75,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Kyawake (KY-can),OTHER,0,16.5,0,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,1083.5,160,3.12,109.33,145.66,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Kaden (11435),ROAS,6866382,2789.58,107,19.78,227.75,436.98,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Kaden (11434),ROAS,1559310,324.12,31,1.3,16.64,31.2,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Jampp (28521),ROAS,4837583,1014.41,42,0.6,41.89,82.42,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,GoogleUAC (12661998941),AEO,164451,5377.23,1,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Facebook (23849554058460631),ROAS,71509,1709.44,0,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Facebook (23847706553010631),ROAS,69717,1727.51,0,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Facebook (23847011685740631),AEO,24343,895.78,0,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Facebook (23847011092900631),INSTALL,1823,34.9,0,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Exmox (1358),AEO,0,24.9,19,1.19,34.97,51.88,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,59301,491.32,3,0.05,0.16,0.16,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,106999,22903.34,426,149.97,1846.49,3202.82,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,4893,1209.44,33,11.44,139.12,189.3,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,AppleSearch (893215735),ROAS,349,43.2,1,0,0,0,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,AppleSearch (893208478),ROAS,2664,1305.26,41,84.84,155.8,223.37,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/1/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,5314874,990,86,24.94,521.98,684.35,0,0,0,0,0,4482.97,2280,0.4171,49096.04
7/2/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,5857218,5310.3,543,29.28,311.15,543.13,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Liftoff (88ffd090d1),OTHER,2720854,5658.45,327,35.61,322.69,670.97,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Kyawake (KY-can),OTHER,0,22,1,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,1144,168,13.82,44.12,101.58,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Kaden (11435),ROAS,6992452,2778.08,159,33.7,254.43,424.06,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Kaden (11434),ROAS,1586546,342.72,38,5.47,67.54,84.48,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Jampp (28521),ROAS,2455825,1000.22,35,0.96,7.97,17.36,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,GoogleUAC (12661998941),AEO,164195,5394.31,6,0.78,18.78,25.78,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Facebook (23849554058460631),ROAS,75717,1839.34,0,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Facebook (23847706553010631),ROAS,71235,1757.57,0,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Facebook (23847011685740631),AEO,27693,888.01,0,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Facebook (23847011092900631),INSTALL,1983,35.83,0,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Exmox (1358),AEO,0,27,10,2.7,7.02,17.06,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,96442,1270.82,8,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,101807,22463.21,382,368.24,2733.86,4703.37,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,5027,890.33,31,7.64,39.41,59.71,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,AppleSearch (893215735),ROAS,291,75.16,2,0,0,0,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,AppleSearch (893208478),ROAS,2448,1119.38,48,71.31,112.07,147.94,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/2/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,5572782,810,71,12.94,167.68,284.31,0,0,0,0,0,4854.58,2471,0.4464,47009.03
7/3/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,4698371,5321.57,607,108.24,746.25,1131.73,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Liftoff (88ffd090d1),OTHER,2827485,5540.21,350,239.75,982.17,1358.71,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Kyawake (KY-can),OTHER,0,16.5,0,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,1171.5,169,36.57,103.27,138.04,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Kaden (11435),ROAS,6971384,2789.9,148,14.17,95.13,216.99,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Kaden (11434),ROAS,1567892,338.93,45,2.74,19.29,30.94,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Jampp (28521),ROAS,2811872,998.45,38,30.05,314.8,598.04,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,GoogleUAC (12661998941),AEO,149507,5004.6,4,0.8,3.94,6.81,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Facebook (23849554058460631),ROAS,84685,1930.01,0,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Facebook (23847706553010631),ROAS,81620,1939.17,0,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Facebook (23847011685740631),AEO,8349,243.17,0,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Facebook (23847011092900631),INSTALL,2089,38.28,0,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Exmox (1358),AEO,0,26.8,12,6.26,18.25,18.39,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,42987,808.85,4,0,0,0,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,107594,22636.55,479,574.2,2715.05,4650.97,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,4973,795.15,35,11.42,69.63,133.55,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,AppleSearch (893215735),ROAS,348,54.15,4,0.48,5.46,9.21,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,AppleSearch (893208478),ROAS,2622,1179.57,46,4.47,123.78,385.54,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/3/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4953253,1040,90,10.65,195.53,402.41,0,0,0,0,0,6560.97,2726,0.4409,45791.2
7/4/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,3871828,4315.07,431,76.43,335.35,587.26,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Liftoff (88ffd090d1),OTHER,3259204,5643.15,353,77.16,543.11,845.95,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Kyawake (KY-can),OTHER,0,22,0,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,836,124,1.93,59.28,80.09,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Kaden (11435),ROAS,6812785,2809.79,121,35.01,160.24,381.33,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Kaden (11434),ROAS,1450666,313.24,35,0.97,48.17,113.95,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Jampp (28521),ROAS,4689920,1011.07,57,7.87,277.78,473.22,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,GoogleUAC (12661998941),AEO,107649,3939.55,0,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Facebook (23850772416790631),ROAS,35971,579.04,0,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Facebook (23849554058460631),ROAS,70702,1365.83,0,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Facebook (23847706553010631),ROAS,67968,1392.51,0,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Exmox (1358),AEO,0,35.1,4,0.47,1.48,1.56,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,28203,528,1,0.56,0.68,2.55,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,85988,23296.93,427,534.89,2515.07,4160.07,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,5543,841.19,33,18.13,194.91,291.36,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,AppleSearch (893215735),ROAS,294,64.28,1,0,0,0,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,AppleSearch (893208478),ROAS,2476,1101.23,49,3.33,33.35,47.36,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/4/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4279843,1070,90,6.28,55.81,84.39,0,0,0,0,0,5066.69,2385,0.4243,52923.25
7/5/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,4877285,4319.04,415,53.29,527.18,768.75,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Liftoff (88ffd090d1),OTHER,2923113,5531.12,432,73.83,874.21,1682.35,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,737,122,15.3,22.85,37.55,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Kaden (11435),ROAS,6581319,2789.36,154,15.96,64.28,115.06,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Kaden (11434),ROAS,1563325,329.75,31,11.16,30.71,37.91,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Jampp (28521),ROAS,4252198,1001.77,62,7.25,150.81,198.22,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,GoogleUAC (12661998941),AEO,106928,4106.76,6,5.91,23.76,36.25,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Facebook (23850772416790631),ROAS,38934,592.18,0,0,0,0,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Facebook (23849554058460631),ROAS,86719,1354.53,0,0,0,0,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Facebook (23847706553010631),ROAS,75178,1362.13,0,0,0,0,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Exmox (1358),AEO,0,32.1,14,2.82,13.6,24.82,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,24616,736,6,0.17,0.17,0.17,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,100032,26187.66,420,443.74,1860.94,3077.39,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,2656,940.6,30,3.98,51.45,120.77,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,AppleSearch (893215735),ROAS,277,49.54,1,0,0,0,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,AppleSearch (893208478),ROAS,2284,1414.2,40,53.37,361.4,515.24,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/5/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4216208,1090,99,58.57,461.31,723.3,0,0,0,0,0,5570.07,2534,0.4057,52010.47
7/6/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,6842140,4307.49,331,67.16,347.86,529.43,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Liftoff (88ffd090d1),OTHER,3012361,5622.24,357,33.46,610.51,774.95,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Kyawake (Dreamisland_iOS_hw_US_broad_roas_0629_kyawake_can),ROAS,0,847,132,2.23,22.1,28.63,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Kaden (11435),ROAS,6508143,2788.32,144,61.71,166.41,242.46,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Kaden (11434),ROAS,1489850,320.07,32,0.44,40.53,50.83,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Jampp (28521),ROAS,5073152,1015.14,43,1.94,50.02,113.46,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,GoogleUAC (12661998941),AEO,98455,4142.14,0,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Facebook (23850772416790631),ROAS,38003,568.24,0,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Facebook (23849554058460631),ROAS,87844,1657.67,0,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Facebook (23847706553010631),ROAS,44539,898.45,0,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Exmox (1358),AEO,0,15.5,10,2.29,4.99,9.58,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,17789,368,2,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,90664,20433.3,330,334.88,2076.06,2834.98,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,4907,799.31,44,8.86,43.63,69.22,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,AppleSearch (893215735),ROAS,306,49.9,2,0,0,0,0,0,0,0,0,4347.48,2192,0.4147,61048.31
7/6/2022,AppleSearch (893208478),ROAS,2687,1290.87,39,4.37,15.39,26.3,0,0,0,0,0,4347.48,2192,0.4147,61048.31
