Date,Regional,KPI,Country,AC_Affliate_Spends,AC_Affliate_Paid_Orders,AC_Bing_Imp,AC_Criteo_Imp,AC_TikTok_Imp,AC_Average_Price,IB_Headcounts,IB_Affiliate_Imp,IB_TikTok_Imp,IB_Bing_Imp,IB_OpenTv_Grps,IB_PayTv_spends,Polo_Headcounts,Polo_OpenTv_Grps,Polo_PayTv_spends,RE_Affliate_Paid_Orders,RE_Bing_Imp,RE_Criteo_Imp,RE_TikTok_Imp,RE_Average_Price_Ton,FB_TON_Imp,FB_Stone_Leads_Imp,FB_Stone_SA_Imp,Google_TON_Imp,Google_STONE_Imp,Holidays,Mobility_Retail_Recreation,Mobility_Grocery_Pharmacy,Mobility_Parks,Mobility_Transit,Mobility_Workplaces,Mobility_Residential,IB_Headcounts_2020,IB_Headcounts_2021,Polo_Headcounts_2020,Polo_Headcounts_2021,FB_TON_Imp_2020,FB_TON_Imp_2021,FB_Stone_Leads_Imp_2020,FB_Stone_Leads_Imp_2021,FB_Stone_SA_Imp_2020,FB_Stone_SA_Imp_2021,Google_TON_Imp_2020,Google_TON_Imp_2021,Google_STONE_Imp_2020,Google_STONE_Imp_2021,Average_Price_2020,Average_Price_2021,Linear_trend,Poly_trend,Consumer_Confidence_Index,IPCA_Monthly_Rate,Taxa_Selic,Unemployment_rate,H_NY,Pre_H_Ind_LOA_2020,H_Rupublic_Shrove_2020,Pre_H_Easter_2021,H_Easter_Corp_2021,Pre_H_Repblic_2021,Holiday_Dip_2021,Initial_D,Covid_Cases,NY_2020,NY_2021,Easter_2021,Easter_2020,Shrove_2021,AC_Poly_2020,AC_Poly_2021,AC_Linear1,AC_Linear2,AC_LinearNew1,AC_LinearNew2,AC_Seas,IB_Seas,PL_Seas,RE_Seas,Lin_AC,Lin_IB,Lin_PL,Lin_RE,KPI_1,NY_2020_R_AC,NY_2021_R_AC,NY_2020_R_IB,NY_2021_R_IB,NY_2020_R_PL,NY_2021_R_PL,NY_2021_R_RE,RE_Seas_new,Poly_RE,AC_Poly_S,IB_Poly_S,PL_Poly_S,RE_Poly_S,IB_PayTv_spends_M,Covid_AC,ln_Linear_Trend,DummyTrend_AC,DummyTrend_AC_2021,DummyTrend_AC_2020,AC_PreEaster,AC_Post_Easter,AC_Easter,Avg_Price_2020,Avg_Price_2021,AC_PreH_Ind_2020,AC_H_rep_2020,AC_PreH_Easter_2021,AC_Jan,AC_Feb,AC_Mar,AC_Apr,AC_LinTrend,AC_PolyTrend,IB_PolyTrend,PL_PolyTrend,RE_PolyTrend,PL_PolyTrend_New,RE_PolyTrend_New,PL_Seas_New,PL_Seas_New_2020,PL_Seas_New_2021,Polo_PayTv_spends_M,Mobility_Transit_2020,Mobility_Transit_2021,IB_Seas_New,AC_Affliate_Spends_M,AC_Seas_New,AC_Black_Friday,IB_Black_Friday,PL_Black_Friday,RE_Black_Friday,PreH_BF_RD,AC_PreHNov_D1,AC_PreHNov_D2,AC_PreXmas_2020,PL_PreXmas_2020,PL_PreBalckFriday_2021,PL_PreEaster_2020,PL_PreEaster_2021,IB_Covid_D,PaymentCredit,PaymentDebit,IB_PreEaster,PL_PreEaster_2021New,IB_PreLabour,PL_HDIP,AC_HPUB,AC_Rup_2021,KPI_2020,KPI_2021,AC_BT,IB_BT,PL_BT,RE_BT,AC_PolyTrend_2020,AC_PolyTrend_2021,IB_PolyTrend_2020,IB_PolyTrend_2021,PL_PolyTrend_2020,PL_PolyTrend_2021,IB_Seas_New_2020,IB_Seas_New_2021,AC_PT_New,PL_DFEB24,PL_Djun1,PL_DOct25_2021,PL_DOct25_2021_V2,PL_DMay31_2021,RE_DOct31_2021,PL_PreH_May2020,AC_Seas_V2,AC_Seas_V3,IB_Seas_V3,RE_Holiday_PreInd,RE_Holiday_Dip1,RE_Holiday_PreLady,RE_Holiday_Dip2,RE_Holiday_PreSouls,RE_Holiday_Dip3,RE_PreHBlackFriday,RE_Dummy,RE_19thJuly,RE_2ndAug,RE_9thAug,RE_30thAug,RE_Holiday_Dip2_V2,RE_13_20thSept,RE_27thSept,RE_1stNov,FB_TON_Imp_2020_GM1,FB_TON_Imp_2021_GM1,FB_Stone_Leads_Imp_2020_GM1,FB_Stone_Leads_Imp_2021_GM1,FB_Stone_SA_Imp_2020_GM1,FB_Stone_SA_Imp_2021_GM1,Google_TON_Imp_2020_GM1,Google_TON_Imp_2021_GM1,Google_STONE_Imp_2020_GM1,Google_STONE_Imp_2021_GM1,AC_Affliate_Spends_GM,AC_Bing_Imp_GM,AC_Criteo_Imp_GM,AC_TikTok_Imp_GM,IB_Affiliate_Imp_GM,IB_TikTok_Imp_GM,IB_Bing_Imp_GM,IB_OpenTv_Grps_GM,IB_PayTv_spends_GM,Polo_OpenTv_Grps_GM,Polo_PayTv_spends_GM,RE_Affliate_Paid_Orders_GM,RE_Bing_Imp_GM,RE_Criteo_Imp_GM,RE_TikTok_Imp_GM,KPI_1_BL,FB_Stone_SA_Imp_2020_GM2,Polo_PayTv_spends_M_GM,IB_PayTv_spends_M_GM,AC_Affliate_Spends_M_GM,AC_BT_BL,IB_BT_BL,PL_BT_BL,RE_BT_BL,FB_TON_Imp_2020_GM1_SC,FB_TON_Imp_2021_GM1_SC,Google_TON_Imp_2020_GM1_SC,Google_TON_Imp_2021_GM1_SC,AC_Bing_Imp_GM_SC,AC_Criteo_Imp_GM_SC,AC_TikTok_Imp_GM_SC,AC_Affliate_Spends_M_GM_SC,FB_Stone_Leads_Imp_2020_GM1_SC,FB_Stone_Leads_Imp_2021_GM1_SC,Google_STONE_Imp_2020_GM1_SC,Google_STONE_Imp_2021_GM1_SC,FB_Stone_SA_Imp_2020_GM2_SC,FB_Stone_SA_Imp_2021_GM1_SC,IB_Affiliate_Imp_GM_SC,IB_TikTok_Imp_GM_SC,IB_Bing_Imp_GM_SC,IB_OpenTv_Grps_GM_SC,IB_PayTv_spends_M_GM_SC,Polo_OpenTv_Grps_GM_SC,Polo_PayTv_spends_M_GM_SC,RE_Bing_Imp_GM_SC,RE_Criteo_Imp_GM_SC,IB_Affiliate_Imp_GM_SC_V3,IB_TikTok_Imp_GM_SC_V3,IB_Bing_Imp_GM_SC_V3,IB_OpenTv_Grps_GM_SC_V3,Polo_OpenTv_Grps_GM_SC_V3,Polo_PayTv_spends_M_GM_SC_V3,IB_PayTv_spends_M_GM_SC_V3,RE_Affliate_Paid_Orders_GM_SC,RE_TikTok_Imp_GM_SC,Polo_PayTv_spends_M_GM_SC_Use,IB_PayTv_spends_M_GM_SC_Use,RE_Affliate_Paid_Orders_GM_SC_use,RE_Bing_Imp_GM_SC_use,RE_Criteo_Imp_GM_SC_use,RE_TikTok_Imp_GM_SC_use,RE_Affliate_Paid_Orders_GM_SC_latest
8/30/2021,Polo,8539,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17421,32,0,0,0,0,0,0,183.0146963,71.52485514,10.039451,66.517126,7.974333,0,3.843279131,47.11103169,-11.05440217,-0.639983565,17.7481578,2.830384095,0,0,0,17421,0,183.0146963,0,71.52485514,0,10.039451,0,66.517126,0,7.974333,0,0,7468.759,19404.10059,81.8,0.87,5.25,14.1,0,0,0,0,0,0,0,0,149008,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037012148,0,0,0,7468.759,0,8539,0,0,0,0,0,0,0,0,0,0,0,19404.10059,0,0,0,8.918484133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10558.8988,0,225090.773,0,1.0306708,0,1.0306708,0,0,-0.639983565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8539,0,0,8539,0,0,0,0,0,0,10558.8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4165918,0,60.66024862,0,5.675195475,0,74.21056441,0,8.656223232,0,0,0,0,0,0,0,0,0,13.97605814,0,0,0,0,0,9016,0,0.000200867,0,0,0,0,0,0,0,0.615888721,0,0.611111153,0,0,0,0,0,0.572145153,0,0.038104929,0,0.08153193,0,0,0,0,0,0.004991535,8.76E-19,0,0,0,0,0,0,0.014569403,0,0,0,0,8.96E-07,0,0,0,0,0,0
9/6/2021,Polo,7073,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17437,114,150427.648,0,0,0,0,0,170.5050567,55.37431371,47.641749,66.846415,60.326721,1,1.925906588,42.61231151,-5.166187419,-5.503797968,4.264224096,4.835247038,0,0,0,17437,0,170.5050567,0,55.37431371,0,47.641749,0,66.846415,0,60.326721,0,0,7504.416,20081.58336,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,108859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872231487,0,0,0,7504.416,0,7073,0,0,0,0,0,0,0,0,0,0,0,20081.58336,0,0,0,8.923246926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10686.8584,0,239747.0052,0,0.866897776,0,0.866897776,0.150427648,0,-5.503797968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,7073,0,0,7073,0,0,0,0,0,0,10686.8584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.1775347,0,64.86248972,0,12.02857748,0,66.7062836,0,29.07024662,0,0,0,0,0,0,0,0,0,60.14342565,86412.03672,0,0,0,0,9016,0,0.032361016,0,0,0,0,0,0,0,0.630260924,0,0.553480486,0,0,0,0,0,0.608389485,0,0.273453323,0,0.263587101,0,0,0,0,0,0.074003068,2.27E-14,0,0,0,0,0,0,0.184026652,0,0,0,0,0.020180663,0,0,0,0,0,0
9/13/2021,Polo,9979,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17437,28,45518.192,0,0,0,0,0,160.3790527,37.67733871,28.681419,64.130528,37.083898,0,2.027154453,39.61803396,-12.82020439,-2.16749467,16.76488614,3.03719555,0,0,0,17437,0,160.3790527,0,37.67733871,0,28.681419,0,64.130528,0,37.083898,0,0,7540.073,20774.87773,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,115454,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192095115,0,0,0,7540.073,0,9979,0,0,0,0,0,0,0,0,0,0,0,20774.87773,0,0,0,8.927987143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10819.0272,0,255188.0482,0,1.184805432,0,1.184805432,0.045518192,0,-2.16749467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,9979,0,0,9979,0,0,0,0,0,0,10819.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0414236,0,58.55412853,0,20.89265523,0,65.28629404,0,50.96079511,0,0,0,0,0,0,0,0,0,56.78439645,90163.19606,0,0,0,0,9979,0,0.062782101,0,0,0,0,0,0,0,0.605441891,0,0.541915762,0,0,0,0,0,0.553080771,0,0.536247581,0,0.517187375,0,0,0,0,0,0.067028629,8.56E-14,0,0,0,0,0,0,0.16855461,0,0,0,0,0.066593042,0,0,0,0,0,0
9/20/2021,Polo,9414,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17437,6,23586.024,0,0,0,0,0,145.2063113,35.65936443,6.026543,52.78045,4.754731,0,0.882082008,38.543323,-12.4449057,-2.421380243,18.1908891,3.106388706,0,0,0,17437,0,145.2063113,0,35.65936443,0,6.026543,0,52.78045,0,4.754731,0,0,7575.73,21483,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,123549,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143927227,0,0,0,7575.73,0,9414,0,0,0,0,0,0,0,0,0,0,0,21483,0,0,0,8.932704995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10955.8,0,271443.08,0,1.136932092,0,1.136932092,0.023586024,0,-2.421380243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,9414,0,0,9414,0,0,0,0,0,0,10955.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.742192,0,44.89913131,0,24.9008076,0,57.61056063,0,24.05653974,0,0,0,0,0,0,0,0,0,39.00518524,32919.42221,0,0,0,0,9414,0,0.086185021,0,0,0,0,0,0,0,0.565556815,0,0.475882416,0,0,0,0,0,0.415655476,0,0.208648869,0,0.611683371,0,0,0,0,0,0.034433539,1.61E-13,0,0,0,0,0,0,0.091979879,0,0,0,0,0.113599691,0,0,0,0,0,0
9/27/2021,Polo,8791,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17635,0,25015.48,0,0,0,0,0,144.4448763,39.94207243,6.835132,68.599253,8.7457,0,0.696242541,41.56592966,-16.39649643,-2.609455432,20.25561811,3.00300884,0,0,0,17635,0,144.4448763,0,39.94207243,0,6.835132,0,68.599253,0,8.7457,0,0,7611.387,22204.85247,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,104666,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094557146,0,0,0,7611.387,0,8791,0,0,0,0,0,0,0,0,0,0,0,22204.85247,0,0,0,8.937400694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11097.586,0,288541.7148,0,1.087863909,0,1.087863909,0.02501548,0,-2.609455432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266617.2098,278752.838,0,0,0,0,0,0,0,8791,0,0,8791,0,0,0,0,0,0,11097.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0733359,0,37.45368828,0,24.41025071,0,61.86744301,0,6.362931514,0,0,0,0,0,0,0,0,0,8.652767641,24407.1643,0,0,0,0,9016,0,0.033381644,0,0,0,0,0,0,0,0.532211173,0,0.513226538,0,0,0,0,0,0.33230468,0,0.02170329,0,0.600918236,0,0,0,0,0,0.001963803,2.42E-14,0,0,0,0,0,0,0.005844177,0,0,0,0,0.021378294,0,0,0,0,0,0
10/4/2021,Polo,8522,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17899,19,35645.944,0,0,0,0,0,151.2766416,47.79787557,4.794147,74.137261,10.956634,0,7.702250468,48.50148277,-14.96407971,1.99121141,20.06779452,2.105040609,0,0,0,17899,0,151.2766416,0,47.79787557,0,4.794147,0,74.137261,0,10.956634,0,0,7647.044,22939.21984,76.3,1.25,6.25,13.2,0,0,0,0,0,0,0,0,108576,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097923288,0,0,0,7647.044,0,8522,0,0,0,0,0,0,0,0,0,0,0,22939.21984,0,0,0,8.942074447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244.8088,0,306513.9867,0,1.091209467,0,1.091209467,0.035645944,0,1.99121141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,8522,0,0,8522,0,0,0,0,0,0,11244.8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4035194,0,39.77931785,0,12.42323071,0,71.78052025,0,9.636617768,0,0,0,0,0,0,0,0,0,9.736451397,31122.0705,0,0,0,0,9016,0,0.026683979,0,0,0,0,0,0,0,0.515489177,0,0.59309383,0,0,0,0,0,0.358811947,0,0.046178436,0,0.275633839,0,0,0,0,0,0.002473325,1.55E-14,0,0,0,0,0,0,0.007331392,0,0,0,0,0.014065917,0,0,0,0,0,0
10/11/2021,Polo,7132,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17899,94,125393.36,0,0,0,0,0,149.0008267,75.84141729,6.358885,59.155088,32.019047,1,4.194989826,40.42038142,-9.022613078,-3.932550506,4.07725413,4.462713087,0,0,0,17899,0,149.0008267,0,75.84141729,0,6.358885,0,59.155088,0,32.019047,0,0,7682.701,23684.76561,76.3,1.25,6.25,13.2,0,0,0,0,0,0,0,0,68196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91390753,0,0,0,7682.701,0,7132,0,0,0,0,0,0,0,0,0,0,0,23684.76561,0,0,0,8.946726457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11397.9064,0,325390.3326,0,0.908318969,0,0.908318969,0.12539336,0,-3.932550506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,7132,0,0,7132,0,0,0,0,0,0,11397.9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0005665,0,50.43228262,0,5.998332747,0,65.53086383,0,19.44394207,0,0,0,0,0,0,0,0,0,47.20219116,87200.67552,0,0,0,0,9016,0,0.050354157,0,0,0,0,0,0,0,0.521252596,0,0.543922407,0,0,0,0,0,0.474089396,0,0.150819144,0,0.089533613,0,0,0,0,0,0.048481783,5.51E-14,0,0,0,0,0,0,0.125915465,0,0,0,0,0.04519017,0,0,0,0,0,0
10/18/2021,Polo,9296,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17899,41,210870.448,0,0,0,0,0,151.2919997,77.39181714,4.473815,83.565788,64.933817,0,2.868341703,40.08789877,-15.93394843,-1.10921833,21.28136833,2.584119684,0,0,0,17899,0,151.2919997,0,77.39181714,0,4.473815,0,83.565788,0,64.933817,0,0,7718.358,24440.02848,76.3,1.25,6.25,13.2,0,0,0,0,0,1,0,0,85085,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18560327,0,0,0,7718.358,0,9296,0,0,0,0,0,0,0,0,0,0,0,24440.02848,0,0,0,8.951356926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11557.3312,0,345201.5741,0,1.178353285,0,1.178353285,0.210870448,0,-1.10921833,0,0,0,0,0,0,0,1,0,0,0,0,0.171337995,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,9296,0,0,9296,0,0,0,0,0,0,11557.3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.4635325,0,64.04299432,0,5.718187276,0,73.17763195,0,45.2823798,0,0,0,0,0,0,0,0,0,52.87506776,174495.0336,0,0,0,0,9296,0,0.104956017,0,0,0,0,0,0,0,0.53005012,0,0.603528091,0,0,0,0,0,0.601509351,0,0.474002013,0,0.082583211,0,0,0,0,0,0.059209035,2.39E-13,0,0,0,0,0,0,0.150853339,0,0,0,0,0.155703064,0,0,0,0,0,0
10/25/2021,Polo,9188,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,17899,0,236363.048,0,0,0,0,0,145.3960447,81.22595086,6.846214,88.378433,28.650374,0,5.239739979,43.36710138,-13.7034173,0.992678325,21.27224847,2.112379606,0,0,0,17899,0,145.3960447,0,81.22595086,0,6.846214,0,88.378433,0,28.650374,0,0,7754.015,25203.41875,76.3,1.25,6.25,13.2,0,0,0,0,0,1,0,0,80805,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173581335,0,0,0,7754.015,0,9188,0,0,0,0,0,0,0,0,0,0,0,25203.41875,0,0,0,8.955966053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11723.55,0,365978.8994,0,1.166404863,0,1.166404863,0.236363048,0,0.992678325,0,0,0,0,0,0,0,1,0,0,0,0,0.131878788,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,9188,0,0,9188,0,0,0,0,0,0,11723.55,0,0,0,0,0,0.565067651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9499321,0,77.54592137,0,5.515981909,0,86.33037591,0,50.31304403,0,0,0,0,0,0,0,0,0,35.7969829,225514.4813,0,0,0,0,9188,0,0.179376227,0,0,0,0,0,0,0,0.52465675,0,0.691863924,0,0,0,0,0,0.703456258,0,0.529408041,0,0.077675633,0,0,0,0,0,0.029453768,6.99E-13,0,0,0,0,0,0,0.079558228,0,0,0,0,0.335869202,0,0,0,0,0,0
11/1/2021,Polo,7072,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,18319,0,203274.84,0,0,0,0,0,126.8810967,87.14099457,2.202449,55.225683,25.63375,1,5.630763908,44.82572222,-8.355916965,-1.938185039,7.900682833,3.646745073,0,0,0,18319,0,126.8810967,0,87.14099457,0,2.202449,0,55.225683,0,25.63375,0,0,7789.672,25973.21472,74.9,0.95,7.75,12.6,0,0,0,0,0,0,1,0,69933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945324854,0,0,0,7789.672,0,7072,0,0,0,0,0,0,0,0,0,0,0,25973.21472,0,0,0,8.960554033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11897.044,0,387753.8431,0,0.939544176,0,0.939544176,0.20327484,0,-1.938185039,0,0,0,0,0,0,0,0,0,0,0,0,0.160428904,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,7072,0,0,7072,0,0,0,0,0,0,11897.044,0,0,0,0,0,0.434932349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.2624474,0,80.83974528,0,5.222694699,0,69.33408385,0,27.43479546,0,0,0,0,0,0,0,0,0,9.827473647,217355.7745,0,0,0,0,9016,0,0.218216499,0,0,0,0,0,0,0,0.504019889,0,0.574330582,0,0,0,0,0,0.724763446,0,0.25224174,0,0.070730415,0,0,0,0,0,0.002518661,1.03E-12,0,0,0,0,0,0,0.007463296,0,0,0,0,0.426926259,0,0,0,0,0,0
11/8/2021,Polo,8603,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,18319,0,221061,0,0,0,0,0,114.6330874,83.58099371,7.001331,50.05955,19.059228,0,11.51291686,48.17353485,-8.415119782,6.521135401,23.53681832,0.872660044,0,0,0,18319,0,114.6330874,0,83.58099371,0,7.001331,0,50.05955,0,19.059228,0,0,7825.329,26747.55909,74.9,0.95,7.75,12.6,0,0,0,0,0,0,0,0,77468,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239782126,0,0,0,7825.329,0,8603,0,0,0,0,0,0,0,0,0,0,0,26747.55909,0,0,0,8.965121059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078.3088,0,410558.2671,0,1.232200835,0,1.232200835,0.221061,0,6.521135401,0,0,0,0,0,0,0,0,0,0,0,0,0.131020979,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,8603,0,0,8603,0,0,0,0,0,0,12078.3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2985706,0,83.81622777,0,5.007007784,0,52.25803656,0,22.9844812,0,0,0,0,0,0,0,0,0,0,213491.9665,0,0,0,0,9016,0,0.221415455,0,0,0,0,0,0,0,0.458760174,0,0.426537118,0,0,0,0,0,0.742888239,0,0.194970574,0,0.065760869,0,0,0,0,0,0,1.06E-12,0,0,0,0,0,0,0,0,0,0,0,0.434144801,0,0,0,0,0,0
11/15/2021,Polo,7026,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,18319,35,28782.08,0,0,0,0,0,123.4194193,60.95735543,1.297782,54.945847,3.864468,1,4.506378835,39.07157207,-8.133246247,1.118620631,12.97871033,2.883330882,0,0,0,18319,0,123.4194193,0,60.95735543,0,1.297782,0,54.945847,0,3.864468,0,0,7860.986,27524.45536,74.9,0.95,7.75,12.6,0,0,0,0,0,0,0,0,59501,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115795898,0,0,0,7860.986,0,7026,0,0,0,0,0,0,0,0,0,0,0,27524.45536,0,0,0,8.969667323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12267.8544,0,434424.3391,0,1.108972786,0,1.108972786,0.02878208,0,1.118620631,0,0,0,0,0,1,0,0,0,0,0,0,0.157911422,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,7026,0,0,7026,0,0,0,0,0,0,12267.8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6465035,0,80.25414007,0,4.593264175,0,52.86644675,0,12.93634886,0,0,0,0,0,0,0,0,0,15.28631359,110607.8133,0,0,0,0,9016,0,0.172002159,0,0,0,0,0,0,0,0.420542602,0,0.432271568,0,0,0,0,0,0.721072537,0,0.077209746,0,0.05657917,0,0,0,0,0,0.005933201,6.43E-13,0,0,0,0,0,0,0.017236018,0,0,0,0,0.318022152,0,0,0,0,0,0
11/22/2021,Polo,8468,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,18319,86,86896.312,0,0,0,0,0,118.0419457,51.71919171,0.998616,32.640841,4.044565,0,10.26678566,45.95534541,-8.871928305,3.743553388,25.61642205,0.903282157,0,0,0,18319,0,118.0419457,0,51.71919171,0,0.998616,0,32.640841,0,4.044565,0,0,7896.643,28301.76423,74.9,0.95,7.75,12.6,0,0,0,0,0,0,0,0,63842,0,1,0,0,0,0,0,0,0,0,0,0,0,1.328103278,0,0,0,7896.643,0,8468,0,0,0,0,0,0,0,0,0,0,0,28301.76423,0,0,0,8.974193011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12466.2052,0,459384.5118,0,1.319981902,0,1.319981902,0.086896312,0,3.743553388,0,0,0,0,0,1,0,0,0,0,0,0,0.09581352,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,8468,0,0,8468,0,0,0,0,0,0,12466.2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6124294,0,68.75722253,0,3.133366699,0,42.13290322,0,3.937039871,0,0,0,0,0,0,0,0,0,48.88503589,62165.36569,0,0,0,0,9016,0,0.124466058,0,0,0,0,0,0,0,0.408242393,0,0.327224874,0,0,0,0,0,0.639847146,0,0.008788961,0,0.028481103,0,0,0,0,0,0.051583465,3.37E-13,0,0,0,0,0,0,0.133207547,0,0,0,0,0.201947913,0,0,0,0,0,0
11/29/2021,Polo,5138,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,10575,0,13579.832,0,0,0,0,0,127.887592,57.59880471,1.173167,51.209347,8.536613,0,13.80790406,50.95410477,-6.300762912,6.00479468,25.7567964,0.384081501,0,0,0,10575,0,127.887592,0,57.59880471,0,1.173167,0,51.209347,0,8.536613,0,0,7932.3,29077.2,74.9,0.95,7.75,12.6,0,0,0,0,0,0,0,0,61709,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1.042221654,0,0,0,7932.3,0,5138,0,0,0,0,0,0,0,0,0,0,0,29077.2,0,0,0,8.97869831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12673.9,0,485471.5,0,1.035848449,0,1.035848449,0.013579832,0,6.00479468,0,0,0,0,0,0,0,0,0,0,0,0,0.151608392,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,5138,0,0,5138,0,0,0,0,0,0,12673.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5717382,0,56.98058878,0,2.811018017,0,43.30738032,0,5.854680263,0,0,0,0,0,0,0,0,0,36.21492531,44780.20871,0,0,0,0,9016,0,0.045983095,0,0,0,0,0,0,0,0.424267343,0,0.33905488,0,0,0,0,0,0.538448777,0,0.018591386,0,0.023326256,0,0,0,0,0,0.03008487,4.59E-14,0,0,0,0,0,0,0.081144866,0,0,0,0,0.038403981,0,0,0,0,0,0
