Date,Region,App_D7_TR,Appier_Install,AppleSearch_Roas,Applovin_AEO,Applovin_ALL,Applovin_Install,Applovin_Roas,Chart_Boost_Roas,Exmox_AEO,Facebook_AEO,Facebook_ALL,Facebook_INSTALL,Facebook_ROAS,Google_UAC_AEO,GoogleUAC_ALL,GoogleUAC_ROAS,IronSource_Install,Jampp_ROAS,Kaden_ROAS,Kyawake_ALL,Kyawake_Other,Kyawake_ROAS,Liftoff_Other,Mobupps_AEO,Moloco_Roas,Snapchat_AEO,Snapchat_INSTALL,TikTok_AEO,TikTok_Install,Unity_Install,Unity_ROAS,Vungle_Other,Vungle_Roas,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,Bug_fix,NM_Basic_Activities1,NM_Basic_Activities2,NM_Basic_Activities3,NM_Basic_Activities4,NM_Basic_Activities5,NM_Basic_Activities6,NM_Advanced_activities1,NM_Advanced_activities2,NM_Advanced_activities3,NM_Advanced_activities4,NM_Advanced_activities5,force_update_2021,force_update_2022,hot_update_2021,hot_update_2022,Holiday_FEB,Holiday_JAN,hot_update_2022_dip,hot_update_2022_PU1,hot_update_2022_PU2,hot_update_2022_PU3,hot_update_2022_PU4,hot_update_2022_PU5,NM_Basic_Activities4_V2,hot_update_Oct14th,NewYear22,Weekend_Sun_2021,Weekend_Sun_2022,Weekend_Sat_2021,Weekend_Sat_2022,Weekend_Fri_2021,Weekend_Fri_2022,Week_Mon_2021,Week_Mon_2022,Week_Tue_2021,Week_Tue_2022,Week_Wed_2021,Week_Wed_2022,Week_Thurs_2021,Week_Thurs_2022
2022-03-22,US,10593.7,16759.46,6.369999999999999,85.4,0.0,0.0,79.0,96.1,0.0,129.66,0.0,2.1,356.86,78.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.65,4869.07,24125.18,0.0,0.0,0.0,0.0,1.05,68.23,61.04,107.6,1690.0,1792.96,14651.48,0.0,0.0,18194.24,780.0,0.0,1760.44,0.0,36.19,6453.42,2461.34,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,25095.22,420.0,14014.49,0.0,0.0,0.0,0.0,22.16,5209.08,339.8,1906.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-23,US,9032.2,9073.21,6.4,74.6,0.0,0.0,81.54,49.15,0.0,129.51,0.0,1.85,342.78,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.22,4716.23,22565.47,0.0,0.0,0.0,0.0,1.19,56.58,51.91,148.2,1140.0,2263.4,15133.1,0.0,0.0,20494.77,735.0,0.0,1769.94,0.0,35.97,6512.34,1933.04,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,25325.670000000002,390.0,11507.6,0.0,0.0,0.0,0.0,23.16,4483.62,361.5,2294.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-24,US,10107.04,9278.03,6.48,80.24,0.0,0.0,81.83,53.12,0.0,115.28,0.0,1.64,323.90999999999997,50.83,0.0,0.0,0.0,0.0,0.0,0.0,1302.21,0.0,748.22,4092.0299999999997,22500.94,0.0,0.0,0.0,0.0,1.71,52.78,104.85,145.02,870.0,2097.75,12105.210000000001,0.0,0.0,22583.34,600.0,0.0,1800.01,0.0,36.19,6597.120000000001,1831.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,24878.71,320.0,11522.78,0.0,0.0,0.0,0.0,27.85,4155.75,779.3000000000001,2624.2000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-25,US,6879.46,9524.94,5.63,80.49,0.0,0.0,77.07,75.92,0.0,108.39,0.0,1.7,338.97,48.5,0.0,0.0,0.0,0.0,0.0,0.0,168.39,0.0,760.61,2514.8700000000003,19234.1,0.0,0.0,0.0,0.0,2.63,60.050000000000004,146.66,68.7,1450.0,1758.05,11542.65,0.0,0.0,17919.56,975.0,0.0,1826.07,0.0,36.12,6689.0,1527.16,0.0,0.0,0.0,0.0,0.0,0.0,654.5,0.0,25338.43,245.0,11524.35,0.0,0.0,0.0,0.0,42.81,3340.56,1374.4,1317.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-26,US,11389.04,11420.31,8.29,70.89,0.0,0.0,80.14,119.16,0.0,115.18,0.0,2.24,411.71000000000004,78.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.43,2608.25,18360.42,0.0,0.0,0.0,0.0,2.22,75.34,0.0,0.0,990.0,2192.59,12543.960000000001,0.0,6.0,16075.210000000001,1215.0,0.0,1904.78,0.0,37.14,7014.01,2215.55,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,0.0,25645.74,170.0,11515.67,0.0,0.0,0.0,0.0,37.53,3714.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-27,US,10078.25,8915.18,7.2,82.83,0.0,0.0,86.92,138.36,0.0,112.36,0.0,2.28,389.82,131.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.42,2640.4900000000002,20659.22,0.0,0.0,0.0,0.0,3.85,68.13,158.54,82.99,1150.0,1928.64,11400.42,0.0,6.0,22067.19,1065.0,0.0,1806.8500000000001,0.0,36.52,6439.22,3291.55,0.0,0.0,0.0,0.0,0.0,0.0,1402.5,0.0,26049.04,165.0,11512.85,0.0,0.0,0.0,0.0,62.5,4312.26,2184.4,1282.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,US,7089.71,12027.47,5.87,87.52,0.0,0.0,63.91,192.56,0.0,124.17,0.0,2.19,435.42999999999995,75.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.19,1588.28,19395.5,0.0,0.0,0.0,0.0,3.34,63.010000000000005,117.61,64.0,1530.0,1365.3,13365.15,0.0,0.0,21129.760000000002,1185.0,0.0,1762.66,0.0,35.35,6423.92,2078.58,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,0.0,24171.11,180.0,11519.09,0.0,0.0,0.0,0.0,58.97,4238.26,1601.8,905.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-29,US,7075.35,8565.88,5.98,55.67,0.0,0.0,63.58,140.42,0.0,122.7,0.0,2.32,378.19,65.86,0.0,0.0,0.0,0.0,0.0,0.0,1615.72,0.0,878.36,807.19,20626.22,0.0,0.0,0.0,0.0,3.76,62.61,129.15,31.69,1400.0,1656.48,11514.2,0.0,6.0,14055.37,840.0,0.0,1788.54,0.0,36.300000000000004,6666.9400000000005,1975.46,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,25097.22,925.0,11514.59,0.0,0.0,0.0,0.0,70.62,3775.36,1362.57,441.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-30,US,7211.76,12485.49,5.66,55.8,0.0,0.0,60.43,110.91,0.0,164.33,0.0,2.41,400.22,70.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.05,530.22,21178.23,0.0,0.0,0.0,0.0,3.7,60.48,130.26,1.18,1540.0,1278.8300000000002,9593.17,0.0,6.0,14158.27,1365.0,0.0,2178.37,0.0,36.26,6590.21,2018.55,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,25317.920000000002,775.0,11515.17,0.0,0.0,0.0,0.0,64.03,3804.2200000000003,1090.92,81.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-31,US,5413.52,5745.41,5.44,66.03,0.0,0.0,55.56,130.11,0.0,155.06,0.0,2.52,358.36,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.03,1213.52,21857.03,0.0,0.0,0.0,0.0,3.72,53.35,119.43,0.0,620.0,1587.3799999999999,7645.4400000000005,0.0,0.0,13472.31,1842.0,0.0,2165.12,0.0,35.9,6207.0199999999995,2116.28,0.0,0.0,0.0,0.0,0.0,0.0,335.5,0.0,24999.79,390.0,11509.99,0.0,0.0,0.0,0.0,73.41,3391.79,1340.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-01,US,5390.93,12496.68,5.92,86.14,0.0,0.0,47.46,117.71,0.0,179.14,0.0,2.86,396.01,67.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.38,813.6099999999999,20596.89,0.0,0.0,0.0,0.0,3.94,44.87,113.84,0.0,1150.0,2078.58,7166.610000000001,0.0,0.0,12889.380000000001,1578.0,0.0,2278.9,0.0,37.02,6483.280000000001,1797.63,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,25163.7,110.0,11523.64,0.0,0.0,0.0,0.0,72.37,3120.82,1254.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-02,US,8679.56,4547.56,6.21,74.84,0.0,0.0,66.69,108.09,0.0,174.1,0.0,2.59,384.75,109.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.08,786.59,18861.06,0.0,0.0,0.0,0.0,3.29,37.83,160.59,0.0,650.0,1457.8799999999999,8330.14,0.0,0.0,13826.710000000001,1854.0,0.0,2348.8,0.0,37.27,6885.57,2723.06,0.0,0.0,0.0,0.0,0.0,0.0,698.5,0.0,25936.03,325.0,11519.32,0.0,0.0,0.0,0.0,59.910000000000004,3442.71,1967.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-03,US,8808.04,6459.86,7.4399999999999995,65.72,0.0,0.0,89.96,124.95,0.0,166.55,0.0,2.72,373.21000000000004,153.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.19,651.77,19544.08,0.0,0.0,0.0,0.0,3.44,39.13,197.15,0.0,1000.0,1509.49,8123.53,0.0,0.0,16530.47,1686.0,0.0,2275.1200000000003,0.0,36.81,6650.9400000000005,3576.69,0.0,0.0,0.0,0.0,0.0,0.0,858.0,0.0,25285.88,225.0,11518.6,0.0,0.0,0.0,0.0,58.4,3670.66,2455.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,US,6085.21,8660.8,5.21,49.23,0.0,0.0,53.4,131.34,0.0,151.8,0.0,2.53,344.54,195.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.29,1101.76,19228.15,0.0,0.0,0.0,0.0,3.37,37.47,158.23,0.0,940.0,1296.06,7824.57,0.0,0.0,21368.65,1545.0,0.0,2264.11,0.0,36.38,6571.54,4257.71,0.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,24538.27,130.0,11522.75,0.0,0.0,0.0,0.0,57.81,3384.36,2179.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-05,US,5947.56,8979.08,6.28,69.6,0.0,0.0,52.17,107.54,0.0,161.16,0.0,2.53,346.18,200.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.41,732.6899999999999,19959.94,0.0,0.0,0.0,0.0,3.14,35.349999999999994,117.04,0.0,810.0,1856.46,6720.18,0.0,0.0,14193.64,1671.0,0.0,2291.21,0.0,36.7,6506.33,4541.08,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,0.0,25410.86,155.0,11528.79,0.0,0.0,0.0,0.0,56.75,3360.7,1499.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-06,US,6220.92,8805.64,6.34,62.07,0.0,0.0,64.17,110.14,0.0,158.1,0.0,2.46,360.85,217.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.02,537.16,19710.93,0.0,0.0,0.0,0.0,3.07,40.18,214.0,0.0,810.0,1802.86,8024.84,0.0,0.0,12949.11,1563.0,0.0,2252.32,0.0,35.18,6556.2,4864.36,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,25029.190000000002,135.0,11516.64,0.0,0.0,0.0,0.0,64.79,3487.7400000000002,2076.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-07,US,6013.16,7169.82,7.04,52.46,0.0,0.0,54.19,115.85,0.0,142.78,0.0,2.57,336.86,134.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.07,590.5,19459.45,0.0,0.0,0.0,0.0,2.87,35.07,177.16,0.0,840.0,1907.19,8162.09,0.0,0.0,13681.45,1638.0,0.0,2051.94,0.0,35.2,6635.26,3536.9700000000003,0.0,0.0,0.0,0.0,0.0,0.0,792.0,0.0,18235.68,85.0,11528.31,0.0,0.0,0.0,0.0,59.980000000000004,3210.5600000000004,1562.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-08,US,7196.63,5500.68,6.86,45.25,0.0,0.0,42.62,84.63,0.0,149.25,0.0,2.28,334.08,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.21,592.39,18764.25,0.0,0.0,0.0,0.0,2.12,29.39,124.07,0.0,410.0,1371.2600000000002,5247.76,0.0,0.0,13403.17,1494.0,0.0,2119.58,0.0,35.61,6747.18,2464.2400000000002,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,19847.81,90.0,11521.9,0.0,0.0,0.0,0.0,41.07,2474.4900000000002,1215.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-09,US,7873.739999999999,6285.68,7.709999999999999,51.01,0.0,0.0,83.25,130.5,0.0,163.28,0.0,2.74,355.5,168.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.72,457.11,18963.63,0.0,0.0,0.0,0.0,2.06,28.32,113.75,0.0,480.0,1890.1599999999999,5708.86,0.0,6.0,13806.86,1656.0,0.0,2371.85,0.0,38.730000000000004,7619.0,3581.77,0.0,0.0,0.0,0.0,0.0,0.0,1435.5,0.0,20287.08,85.0,11518.17,0.0,0.0,0.0,0.0,37.27,1739.55,1224.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-10,US,7881.2699999999995,7899.62,8.19,61.06,0.0,0.0,79.18,139.48,0.0,168.74,0.0,2.46,343.03999999999996,169.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.02,489.4,17516.66,0.0,0.0,0.0,0.0,0.56,42.09,96.92,0.0,720.0,1817.72,8042.16,0.0,6.0,14974.4,1656.0,0.0,2293.77,0.0,37.47,7188.900000000001,3290.4700000000003,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,20502.58,135.0,11539.1,0.0,0.0,0.0,0.0,10.92,2043.27,1136.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,US,5935.95,5114.34,6.71,65.6,0.0,0.0,42.2,86.0,0.0,156.34,0.0,2.31,327.31,101.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,404.71,18168.99,0.0,0.0,0.0,0.0,1.15,35.96,114.65,0.0,680.0,1963.3700000000001,8222.51,0.0,0.0,17728.18,1494.0,0.0,2319.9,0.0,37.21,7115.04,2755.43,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,19803.260000000002,90.0,11528.050000000001,0.0,0.0,0.0,0.0,24.59,2280.94,1038.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-12,US,6576.650000000001,5541.08,6.4,58.75,0.0,0.0,33.64,64.28,0.0,151.65,0.0,2.31,330.27,200.07,0.0,0.0,0.0,0.0,0.0,0.0,158.5,0.0,680.29,0.0,14351.52,0.0,0.0,0.0,0.0,1.08,23.240000000000002,138.59,0.0,1020.0,1437.9,8544.4,0.0,0.0,13301.17,1422.0,0.0,2253.46,0.0,36.5,7161.51,4558.51,0.0,0.0,0.0,0.0,0.0,0.0,1248.5,0.0,20347.39,0.0,11499.36,0.0,0.0,0.0,0.0,21.12,1779.07,1476.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-13,US,5294.71,4499.84,6.45,49.47,0.0,0.0,31.48,90.96,0.0,169.5,0.0,2.31,268.67,196.46,0.0,0.0,0.0,0.0,0.0,0.0,169.76,0.0,678.13,0.0,11194.95,0.0,0.0,0.0,0.0,0.64,31.73,131.66,0.0,860.0,1661.53,8483.81,0.0,0.0,9333.65,1098.0,0.0,2264.7400000000002,0.0,35.26,5572.22,3949.12,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,20129.64,0.0,11608.5,0.0,0.0,0.0,0.0,9.28,1950.66,1469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-14,US,6070.47,5178.57,5.43,52.32,0.0,0.0,47.16,89.26,0.0,157.67,0.0,2.18,229.78,215.43,0.0,0.0,0.0,0.0,0.0,0.0,170.21,0.0,587.94,0.0,17451.85,0.0,0.0,0.0,0.0,0.58,31.52,111.64,0.0,880.0,1270.3600000000001,7750.05,0.0,0.0,8549.82,1242.0,0.0,2187.48,0.0,35.660000000000004,4711.63,3630.05,0.0,0.0,0.0,0.0,0.0,0.0,1226.5,0.0,19817.96,0.0,11521.210000000001,0.0,0.0,0.0,0.0,8.32,2017.8,1660.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-15,US,6530.28,6181.84,5.84,53.46,0.0,0.0,32.48,104.63,0.0,156.82,0.0,2.12,227.95999999999998,387.19,0.0,0.0,0.0,0.0,0.0,0.0,171.44,0.0,547.47,471.12,17659.68,0.0,0.0,0.0,0.0,0.55,23.4,123.91,0.0,590.0,1460.0900000000001,7944.360000000001,0.0,0.0,10461.75,1782.0,0.0,2195.84,0.0,35.050000000000004,4727.68,3397.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,1149.5,0.0,19907.24,45.0,11527.72,0.0,0.0,0.0,0.0,8.120000000000001,1717.97,1836.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-16,US,7650.3,8495.46,6.65,63.76,0.0,0.0,47.32,117.31,0.0,181.85,0.0,2.58,261.56,222.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.16,473.24,15651.97,0.0,0.0,0.0,0.0,0.47,24.07,167.96,0.0,930.0,1465.19,7521.63,0.0,0.0,10364.87,1422.0,0.0,2409.57,0.0,37.49,5205.34,4117.95,0.0,0.0,0.0,0.0,0.0,0.0,1138.5,0.0,20849.670000000002,35.0,11525.710000000001,0.0,0.0,0.0,0.0,6.97,1641.7,2172.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-17,US,8250.01,6252.06,6.29,59.34,0.0,0.0,52.16,111.51,0.0,174.05,0.0,2.45,283.31,198.04,0.0,0.0,0.0,0.0,0.0,0.0,171.3,0.0,536.66,476.36,15134.27,0.0,0.0,0.0,0.0,0.23,27.1,212.14,0.0,960.0,1337.15,9504.59,0.0,0.0,12025.15,1602.0,0.0,2330.66,0.0,38.21,5112.460000000001,5102.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,1270.5,0.0,19957.100000000002,95.0,11529.03,0.0,0.0,0.0,0.0,3.44,1973.6100000000001,3251.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,US,6140.39,3462.35,5.51,63.51,0.0,0.0,52.29,79.72,0.0,199.94,0.0,2.48,263.69,187.46,0.0,0.0,0.0,0.0,0.0,0.0,170.13,0.0,611.91,479.0,13395.6,0.0,0.0,0.0,0.0,0.14,23.53,221.85,0.0,1160.0,1478.3100000000002,9121.59,0.0,6.0,12307.130000000001,1584.0,0.0,2321.73,0.0,37.84,4991.79,4722.34,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0,20315.7,75.0,11532.050000000001,0.0,0.0,0.0,0.0,3.29,1753.57,3574.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-19,US,7293.84,6510.97,5.11,58.4,0.0,0.0,44.03,60.26,0.0,195.26,0.0,2.28,254.49,154.02,0.0,0.0,0.0,0.0,0.0,0.0,177.03,0.0,620.99,468.99,15493.59,0.0,0.0,0.0,0.0,0.17,35.04,186.28,0.0,1310.0,1526.13,8281.78,0.0,0.0,12078.98,990.0,0.0,2288.53,0.0,36.97,4877.63,3564.59,0.0,0.0,0.0,0.0,0.0,0.0,957.0,0.0,20316.19,80.0,11536.97,0.0,0.0,0.0,0.0,4.44,1794.36,2668.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
