date,impression_Appier_INSTALL,impression_AppleSearch_ROAS,impression_Applovin_AEO,impression_Applovin_ALL,impression_Applovin_INSTALL,impression_Applovin_ROAS,impression_Chartboost_ROAS,impression_Exmox_AEO,impression_Facebook_AEO,impression_Facebook_ALL,impression_Facebook_INSTALL,impression_Facebook_ROAS,impression_GoogleUAC_AEO,impression_GoogleUAC_ALL,impression_GoogleUAC_ROAS,impression_IronSource_INSTALL,impression_Jampp_ROAS,impression_Kaden_ROAS,impression_Kyawake_ALL,impression_Kyawake_OTHER,impression_Kyawake_ROAS,impression_Liftoff_OTHER,impression_Mobupps_AEO,impression_Moloco_ROAS,impression_Snapchat_AEO,impression_Snapchat_INSTALL,impression_TikTok_AEO,impression_TikTok_INSTALL,impression_Unity_INSTALL,impression_Unity_ROAS,impression_Vungle_OTHER,impression_Vungle_ROAS,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue,kpi_new_user,retention,active_revenue
2022-10-27,,,,28962.0,,28962.0,,,,127874.0,,127874.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7191.13,,7191.13,,,,3069.6800000000003,,3069.6800000000003,,,,,,,297.0,,297.0,,,,,,,,,,,,500,428.32,1501.8,2212.7200000000003,0.0,0.0,0.0,0.0,0.0,1194.19,607.0,41.52,24446.97
2022-10-28,,,,29239.0,,29239.0,,,,141692.0,,141692.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7108.84,,7108.84,,,,3255.01,,3255.01,,,,,,,363.0,,363.0,,,,,,,,,,,,502,433.5,2047.56,3400.6,0.0,0.0,0.0,0.0,0.0,1597.78,645.0,38.45,27837.91
2022-10-29,,,,27114.0,,27114.0,,,,156719.0,,156719.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,6538.1,,6538.1,,,,3296.35,,3296.35,,,,,,,220.0,,220.0,,,,,,,,,,,,402,409.74,1354.72,2070.86,0.0,0.0,0.0,0.0,0.0,1819.96,614.0,42.35,29758.12
2022-10-30,,,,24581.0,,24581.0,,,,164189.0,,164189.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7614.67,,7614.67,,,,3230.29,,3230.29,,,,,,,198.0,,198.0,,,,,,,,,,,,602,409.74,2110.7400000000002,3621.12,0.0,0.0,0.0,0.0,0.0,2083.35,794.0,39.92,25626.0
2022-10-31,,,,30012.0,,30012.0,,,,170852.0,,170852.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,8092.4800000000005,,8092.4800000000005,,,,3188.54,,3188.54,,,,,,,209.0,,209.0,,,,,,,,,,,,346,454.74,2208.1,3499.02,0.0,0.0,0.0,0.0,0.0,2028.25,502.0,40.839999999999996,22662.66
2022-11-01,,,,25221.0,,25221.0,,,,173238.0,,173238.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7368.13,,7368.13,,,,3151.41,,3151.41,,,,,,,220.0,,220.0,,,,,,,,,,,,514,198.08,1559.94,2174.44,0.0,0.0,0.0,0.0,0.0,1291.06,627.0,41.79,21849.710000000003
2022-11-02,,,,26650.0,,26650.0,,,,162330.0,,162330.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,5806.7300000000005,,5806.7300000000005,,,,3190.6800000000003,,3190.6800000000003,,,,,,,236.5,,236.5,,,,,,,,,,,,452,63.1,556.06,1164.24,0.0,0.0,0.0,0.0,0.0,1221.63,658.0,41.64,24808.74
2022-11-03,,,,24341.0,,24341.0,,,,148987.0,,148987.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7341.68,,7341.68,,,,3029.58,,3029.58,,,,,,,302.5,,302.5,,,,,,,,,,,,520,207.04,1349.92,2391.7200000000003,0.0,0.0,0.0,0.0,0.0,1142.71,621.0,37.84,24278.150000000005
2022-11-04,,,,27549.0,0.0,27549.0,,,,156928.0,,156928.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,6225.9800000000005,6.0,6219.9800000000005,,,,3099.96,,3099.96,,,,,,,280.5,,280.5,,,,,,,,,,,,554,256.64,1642.6000000000001,2794.98,0.0,0.0,0.0,0.0,0.0,1339.1000000000001,662.0,38.82,29997.53
2022-11-05,,,,24290.0,,24290.0,,,,164740.0,,164740.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,6881.95,,6881.95,,,,3403.78,,3403.78,,,,,,,236.5,,236.5,,,,,,,,,,,,498,237.78,1423.22,3399.2000000000003,0.0,0.0,0.0,0.0,0.0,2012.66,746.0,42.49,30166.38
2022-11-06,,,,20577.0,,20577.0,,,,147043.0,,147043.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7548.35,,7548.35,,,,3237.71,,3237.71,,,,,,,264.0,,264.0,,,,,,,,,,,,580,382.46000000000004,2624.28,4262.92,0.0,0.0,0.0,0.0,0.0,2511.31,783.0,37.419999999999995,30246.08
2022-11-07,,,,28992.0,,28992.0,,,,131031.0,,131031.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7103.75,,7103.75,,,,3159.88,,3159.88,,,,,,,286.0,,286.0,,,,,,,,,,,,470,141.4,1234.4,2167.68,0.0,0.0,0.0,0.0,0.0,2438.2000000000003,623.0,42.38,25836.38
2022-11-08,,,,40828.0,,40828.0,,,,123584.0,,123584.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7220.76,,7220.76,,,,3138.33,,3138.33,,,,,,,214.5,,214.5,,,,,,,,,,,,582,180.2,1769.6599999999999,2781.08,0.0,0.0,0.0,0.0,0.0,1632.2699999999998,686.0,41.4,23901.47
2022-11-09,,,,31136.0,,31136.0,,,,120758.0,,120758.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,6765.66,,6765.66,,,,3004.09,,3004.09,,,,,,,220.0,,220.0,,,,,,,,,,,,406,344.88,1440.46,3387.12,0.0,0.0,0.0,0.0,0.0,1536.39,590.0,39.15,27055.420000000002
2022-11-10,,,,19703.0,0.0,19703.0,,,,130442.0,,130442.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7593.55,18.0,7575.55,,,,3107.61,,3107.61,,,,,,,286.0,,286.0,,,,,,,,,,,,404,238.3,1478.3200000000002,2182.2200000000003,0.0,0.0,0.0,0.0,0.0,1388.78,563.0,41.74,26396.52
2022-11-11,,,,26740.0,,26740.0,,,,138767.0,,138767.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,6849.79,,6849.79,,,,3173.42,,3173.42,,,,,,,214.5,,214.5,,,,,,,,,,,,428,141.10000000000002,1530.24,3707.0,0.0,0.0,0.0,0.0,0.0,1552.6200000000001,627.0,40.510000000000005,27836.190000000002
2022-11-12,,,,25210.0,0.0,25210.0,,,,160676.0,,160676.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,7601.17,6.0,7595.17,,,,3473.81,,3473.81,,,,,,,258.5,,258.5,,,,,,,,,,,,454,345.82,2334.7200000000003,4092.2200000000003,0.0,0.0,0.0,0.0,0.0,1924.19,730.0,47.260000000000005,32657.5
2022-11-13,,,,16624.0,0.0,16624.0,,,,169340.0,,169340.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,8948.67,6.0,8942.67,,,,3193.62,,3193.62,,,,,,,214.5,,214.5,,,,,,,,,,,,460,215.28,1676.22,2698.28,0.0,0.0,0.0,0.0,0.0,1711.91,775.0,38.71,28727.0
2022-11-14,,,,24907.0,0.0,24907.0,,,,152218.0,,152218.0,,7002.0,7002.0,,,,0.0,,0.0,,,,,,,,,,,,,,,7877.35,18.0,7859.35,,,,3166.36,,3166.36,,375.13,375.13,,,,231.0,,231.0,,,,,,,,,,,,384,216.22000000000003,1498.44,2790.72,0.0,0.0,0.0,0.0,0.0,1615.18,579.0,41.8,27174.27
2022-11-15,,,,38566.0,,38566.0,,,,133116.0,,133116.0,,9470.0,9470.0,,,,0.0,,0.0,,,,,,,,,,,,,,,7277.21,,7277.21,,,,3126.7200000000003,,3126.7200000000003,,667.35,667.35,,,,187.0,,187.0,,,,,,,,,,,,602,265.58000000000004,2168.5,3331.44,0.0,0.0,0.0,0.0,0.0,2186.69,683.0,41.43,22175.16
2022-11-16,,,,36375.0,0.0,36375.0,,,,134998.0,,134998.0,,25389.0,25389.0,,,,0.0,,0.0,,,,,,,,,,,,,,,7308.99,18.0,7290.99,,,,3200.2400000000002,,3200.2400000000002,,1532.2,1532.2,,,,418.0,,418.0,,,,,,,,,,,,560,277.6,1681.3200000000002,2595.7599999999998,0.0,0.0,0.0,0.0,0.0,1639.96,706.0,50.42,22891.75
2022-11-17,,,,27144.0,,27144.0,,,,140720.0,,140720.0,,19683.0,19683.0,,,,0.0,,0.0,,,,,,,,,,,,,,,8436.04,,8436.04,,,,3078.55,,3078.55,,1072.3,1072.3,,,,456.5,,456.5,,,,,,,,,,,,544,255.08,2394.34,4433.12,0.0,0.0,0.0,0.0,0.0,1880.25,681.0,44.64,22959.41
2022-11-18,,,,34682.0,0.0,34682.0,,,,141403.0,,141403.0,,23977.0,23977.0,,,,0.0,,0.0,,,,,,,,,,,,,,,7516.0,6.0,7510.0,,,,3126.55,,3126.55,,1168.75,1168.75,,,,407.0,,407.0,,,,,,,,,,,,586,207.42000000000002,1341.06,2590.46,0.0,0.0,0.0,0.0,0.0,1559.74,709.0,37.8,25301.55
2022-11-19,,,,33332.0,0.0,33332.0,,,,156517.0,,156517.0,,16577.0,16577.0,,,,0.0,,0.0,,,,,,,,,,,,,,,8615.75,42.0,8573.75,,,,3402.84,,3402.84,,863.88,863.88,,,,363.0,,363.0,,,,,,,,,,,,574,424.92,1951.78,2613.58,0.0,0.0,0.0,0.0,0.0,1724.07,757.0,45.050000000000004,23921.09
2022-11-20,,,,31100.0,0.0,31100.0,,,,147091.0,,147091.0,,15782.0,15782.0,,,,0.0,,0.0,,,,,,,,,,,,,,,9217.9,24.0,9193.9,,,,3223.2400000000002,,3223.2400000000002,,851.13,851.13,,,,374.0,,374.0,,,,,,,,,,,,628,510.74,2472.34,4113.84,0.0,0.0,0.0,0.0,0.0,2749.52,788.0,40.48,25134.11
2022-11-21,,,,25156.0,0.0,25156.0,,,,151871.0,,151871.0,,10599.0,10599.0,,,,0.0,,0.0,,,,,,,,,,,,,,,9115.65,18.0,9097.65,,,,3247.7400000000002,,3247.7400000000002,,557.69,557.69,,,,434.5,,434.5,,,,,,,,,,,,478,113.64,1283.88,2652.6,0.0,0.0,0.0,0.0,0.0,1997.21,669.0,44.690000000000005,21877.63
2022-11-22,,,,24865.0,0.0,24865.0,,,,127659.0,,127659.0,,16921.0,16921.0,,,,0.0,,0.0,,,,,,,,,,,,,,,9941.29,12.0,9929.29,,,,3093.1800000000003,,3093.1800000000003,,767.01,767.01,,,,390.5,,390.5,,,,,,,,,,,,506,177.18,1789.44,3198.12,0.0,0.0,0.0,0.0,0.0,1705.08,634.0,43.22,21639.64
2022-11-23,,,,28089.0,0.0,28089.0,,,,131653.0,,131653.0,,12882.0,12882.0,,,,0.0,,0.0,,,,,,,,,,,,,,,9497.550000000001,18.0,9479.550000000001,,,,3218.05,,3218.05,,516.72,516.72,,,,396.0,,396.0,,,,,,,,,,,,434,265.64,1658.56,2705.0400000000004,0.0,0.0,0.0,0.0,0.0,1448.56,613.0,40.78,28276.79
2022-11-24,,,,16666.0,0.0,16666.0,,,,132556.0,,132556.0,,12516.0,12516.0,,,,0.0,,0.0,,,,,,,,,,,,,,,8800.460000000001,12.0,8788.460000000001,,,,2994.4700000000003,,2994.4700000000003,,524.19,524.19,,,,489.5,,489.5,,,,,,,,,,,,378,188.88,1091.32,1676.3799999999999,0.0,0.0,0.0,0.0,0.0,1077.88,567.0,41.449999999999996,23202.87
2022-11-25,,,,16471.0,0.0,16471.0,,,,120983.0,,120983.0,,13280.0,13280.0,,,,0.0,,0.0,,,,,,,,,,,,,,,8170.13,18.0,8152.13,,,,3108.98,,3108.98,,593.76,593.76,,,,401.5,,401.5,,,,,,,,,,,,408,125.26,1183.8600000000001,1808.28,0.0,0.0,0.0,0.0,0.0,1682.28,539.0,48.980000000000004,25716.38
2022-11-26,,,,11773.0,0.0,11773.0,,,,147194.0,,147194.0,,8888.0,8888.0,,,,0.0,,0.0,,,,,,,,,,,,,,,6684.53,24.0,6660.53,,,,3409.1,,3409.1,,389.40000000000003,389.40000000000003,,,,379.5,,379.5,,,,,,,,,,,,418,181.66000000000003,784.74,1091.04,0.0,0.0,0.0,0.0,0.0,1134.74,633.0,45.97,26438.03
2022-11-27,,,,21551.0,0.0,21551.0,,,,142918.0,,142918.0,,6069.0,6069.0,,,,0.0,,0.0,,,,,,,,,,,,,,,6248.14,12.0,6236.14,,,,3253.15,,3253.15,,276.02,276.02,,,,385.0,,385.0,,,,,,,,,,,,368,46.48,455.28000000000003,717.9,0.0,0.0,0.0,0.0,0.0,998.49,565.0,39.82,25740.0
2022-11-28,,,,16299.0,,16299.0,,,,127851.0,,127851.0,,3075.0,3075.0,,,,0.0,,0.0,,,,,,,,,,,,,,,5523.06,,5523.06,,,,3181.48,,3181.48,,165.9,165.9,,,,429.0,,429.0,,,,,,,,,,,,366,192.86,1278.52,2524.92,0.0,0.0,0.0,0.0,0.0,1051.52,459.0,47.06,22848.21
2022-11-29,,,,12777.0,0.0,12777.0,,,,141175.0,,141175.0,,863.0,863.0,,,,0.0,,0.0,,,,,,,,,,,,,,,5510.21,6.0,5504.21,,,,3219.7400000000002,,3219.7400000000002,,49.99,49.99,,,,434.5,,434.5,,,,,,,,,,,,318,298.8,1372.5,1640.32,0.0,0.0,0.0,0.0,0.0,1570.1000000000001,465.0,43.44,20051.61
2022-11-30,,,,9377.0,0.0,9377.0,,,,134559.0,,134559.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,5291.8,6.0,5285.8,,,,3046.61,,3046.61,,,,,,,385.0,,385.0,,,,,,,,,,,,304,91.68,505.76000000000005,1100.8,0.0,0.0,0.0,0.0,0.0,1322.33,428.0,40.89,20743.44
2022-12-01,,,,10644.0,0.0,10644.0,,,,137843.0,,137843.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,4138.35,12.0,4126.35,,,,3086.54,,3086.54,,,,,,,363.0,,363.0,,,,,,,,,,,,296,51.599999999999994,203.9,310.2,0.0,0.0,0.0,0.0,0.0,370.61,388.0,43.56,21711.97
2022-12-02,,,,14279.0,,14279.0,,,,129289.0,,129289.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,3726.02,,3726.02,,,,3100.34,,3100.34,,,,,,,440.0,,440.0,,,,,,,,,,,,346,105.48,366.20000000000005,593.88,0.0,0.0,0.0,0.0,0.0,604.37,452.0,44.25,27589.55
2022-12-03,,,,9321.0,,9321.0,,,,142123.0,,142123.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,3352.63,,3352.63,,,,3406.96,,3406.96,,,,,,,385.0,,385.0,,,,,,,,,,,,320,103.2,1036.9,1729.24,0.0,0.0,0.0,0.0,0.0,788.86,455.0,43.29999999999999,24248.16
2022-12-04,,,,16346.0,,16346.0,,,,147436.0,,147436.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,3535.05,,3535.05,,,,3252.57,,3252.57,,,,,,,396.0,,396.0,,,,,,,,,,,,310,22.740000000000002,845.6,1452.48,0.0,0.0,0.0,0.0,0.0,654.96,495.0,43.23,29009.539999999997
2022-12-05,,,,12778.0,,12778.0,,,,161788.0,,161788.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,3356.69,,3356.69,,,,3126.31,,3126.31,,,,,,,429.0,,429.0,,,,,,,,,,,,272,72.94,241.72,450.16,0.0,0.0,0.0,0.0,0.0,886.73,433.0,41.11,23393.100000000002
2022-12-06,,,,11206.0,,11206.0,,,,161668.0,,161668.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,3680.2400000000002,,3680.2400000000002,,,,3082.39,,3082.39,,,,,,,396.0,,396.0,,,,,,,,,,,,188,28.700000000000003,64.86,94.32,0.0,0.0,0.0,0.0,0.0,324.78000000000003,369.0,41.46,22173.539999999997
2022-12-07,,,,2498.0,,2498.0,,,,171227.0,,171227.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2599.08,,2599.08,,,,3045.17,,3045.17,,,,,,,379.5,,379.5,,,,,,,,,,,,236,59.46,330.22,643.6999999999999,0.0,0.0,0.0,0.0,0.0,754.2400000000001,419.0,44.15,19414.22
2022-12-08,,,,8630.0,0.0,8630.0,,,,191893.0,,191893.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1275.07,6.0,1269.07,,,,3108.4700000000003,,3108.4700000000003,,,,,,,434.5,,434.5,,,,,,,,,,,,238,45.980000000000004,205.16000000000003,277.5,0.0,0.0,0.0,0.0,0.0,613.5600000000001,449.0,38.080000000000005,18670.81
2022-12-09,,,,6013.0,,6013.0,,,,193988.0,,193988.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2091.65,,2091.65,,,,3231.48,,3231.48,,,,,,,401.5,,401.5,,,,,,,,,,,,174,11.9,170.96,171.58,0.0,0.0,0.0,0.0,0.0,426.96000000000004,431.0,41.07,23027.13
2022-12-10,,,,3271.0,0.0,3271.0,,,,200884.0,,200884.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2479.02,6.0,2473.02,,,,3448.48,,3448.48,,,,,,,390.5,,390.5,,,,,,,,,,,,224,38.82,209.84,353.92,0.0,0.0,0.0,0.0,0.0,1111.95,567.0,44.96999999999999,23403.889999999996
2022-12-11,,,,7148.0,,7148.0,,,,196486.0,,196486.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1294.77,,1294.77,,,,3297.73,,3297.73,,,,,,,401.5,,401.5,,,,,,,,,,,,218,57.08,337.04,570.92,0.0,0.0,0.0,0.0,0.0,1086.95,526.0,43.54,26728.98
2022-12-12,,,,5437.0,,5437.0,,,,176189.0,,176189.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1894.75,,1894.75,,,,3191.6800000000003,,3191.6800000000003,,,,,,,401.5,,401.5,,,,,,,,,,,,176,202.20000000000002,373.44,417.08,0.0,0.0,0.0,0.0,0.0,947.11,443.0,41.08,21061.12
2022-12-13,,,,4465.0,,4465.0,,,,150055.0,,150055.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1631.3600000000001,,1631.3600000000001,,,,3256.55,,3256.55,,,,,,,434.5,,434.5,,,,,,,,,,,,186,75.74,557.54,1261.1000000000001,0.0,0.0,0.0,0.0,0.0,945.2000000000002,453.0,39.51,16782.8
2022-12-14,,,,4662.0,,4662.0,,,,134610.0,,134610.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1629.93,,1629.93,,,,3082.83,,3082.83,,,,,,,363.0,,363.0,,,,,,,,,,,,178,32.24,685.82,1193.9,0.0,0.0,0.0,0.0,0.0,828.6,410.0,44.879999999999995,17119.25
2022-12-15,,,,5750.0,,5750.0,,,,136443.0,,136443.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1757.24,,1757.24,,,,3046.48,,3046.48,,,,,,,467.5,,467.5,,,,,,,,,,,,242,40.300000000000004,609.06,700.06,0.0,0.0,0.0,0.0,0.0,665.99,454.0,39.21,16308.18
2022-12-16,,,,6661.0,0.0,6661.0,,,,144464.0,,144464.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1642.82,6.0,1636.82,,,,3088.41,,3088.41,,,,,,,429.0,,429.0,,,,,,,,,,,,208,5.58,291.96,471.46000000000004,0.0,0.0,0.0,0.0,0.0,721.28,467.0,37.46999999999999,21525.84
2022-12-17,,,,6075.0,,6075.0,,,,152536.0,,152536.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1125.24,,1125.24,,,,3331.17,,3331.17,,,,,,,429.0,,429.0,,,,,,,,,,,,232,91.94,388.7,464.24,0.0,0.0,0.0,0.0,0.0,1121.23,547.0,39.31,20988.05
2022-12-18,,,,6968.0,,6968.0,,,,147699.0,,147699.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1678.48,,1678.48,,,,3416.1,,3416.1,,,,,,,412.5,,412.5,,,,,,,,,,,,188,2.7800000000000002,60.019999999999996,125.17999999999999,0.0,0.0,0.0,0.0,0.0,658.42,538.0,40.52,23682.74
2022-12-19,,,,3693.0,,3693.0,,,,133988.0,,133988.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2154.95,,2154.95,,,,3336.62,,3336.62,,,,,,,434.5,,434.5,,,,,,,,,,,,244,10.46,219.56,419.94,0.0,0.0,0.0,0.0,0.0,514.51,487.0,38.190000000000005,20332.670000000002
2022-12-20,,,,9797.0,,9797.0,,,,127324.0,,127324.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1501.51,,1501.51,,,,3156.52,,3156.52,,,,,,,412.5,,412.5,,,,,,,,,,,,198,92.72,304.41999999999996,353.88,0.0,0.0,0.0,0.0,0.0,702.09,476.0,38.24,20618.95
2022-12-21,,,,5982.0,,5982.0,,,,123751.0,,123751.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1654.53,,1654.53,,,,3041.08,,3041.08,,,,,,,423.5,,423.5,,,,,,,,,,,,226,61.34,421.21999999999997,518.16,0.0,0.0,0.0,0.0,0.0,485.37000000000006,458.0,42.14,17943.15
2022-12-22,,,,5807.0,,5807.0,,,,140187.0,,140187.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1103.43,,1103.43,,,,3045.62,,3045.62,,,,,,,423.5,,423.5,,,,,,,,,,,,228,5.7,260.94,438.40000000000003,0.0,0.0,0.0,0.0,0.0,459.18,467.0,42.4,17802.760000000002
2022-12-23,,,,6855.0,,6855.0,,,,156914.0,,156914.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1141.17,,1141.17,,,,3039.7000000000003,,3039.7000000000003,,,,,,,456.5,,456.5,,,,,,,,,,,,216,2.9,95.74000000000001,192.56,0.0,0.0,0.0,0.0,0.0,798.2199999999999,501.0,39.92,21939.61
2022-12-24,,,,4504.0,,4504.0,,,,188232.0,,188232.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1592.04,,1592.04,,,,3259.17,,3259.17,,,,,,,434.5,,434.5,,,,,,,,,,,,236,32.28,161.96,291.28,0.0,0.0,0.0,0.0,0.0,1185.6000000000001,542.0,43.91,18906.69
2022-12-25,,,,8273.0,,8273.0,,,,212345.0,,212345.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1374.38,,1374.38,,,,3316.91,,3316.91,,,,,,,522.5,,522.5,,,,,,,,,,,,230,65.52000000000001,184.14,294.68,0.0,0.0,0.0,0.0,0.0,1000.36,587.0,41.4,19396.23
2022-12-26,,,,6196.0,,6196.0,,,,202593.0,,202593.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1377.54,,1377.54,,,,3193.9300000000003,,3193.9300000000003,,,,,,,467.5,,467.5,,,,,,,,,,,,246,66.76,122.6,0.0,0.0,0.0,0.0,0.0,0.0,1552.1200000000001,647.0,40.8,19658.79
2022-12-27,,,,6282.0,,6282.0,,,,196786.0,,196786.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1230.33,,1230.33,,,,3108.3,,3108.3,,,,,,,390.5,,390.5,,,,,,,,,,,,176,40.24,58.1,0.0,0.0,0.0,0.0,0.0,0.0,1171.54,542.0,44.46,19403.73
2022-12-28,,,,3489.0,0.0,3489.0,,,,193629.0,,193629.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1684.67,12.0,1672.67,,,,3378.81,,3378.81,,,,,,,434.5,,434.5,,,,,,,,,,,,240,184.82,303.52,0.0,0.0,0.0,0.0,0.0,0.0,847.78,575.0,41.39,19169.610000000004
2022-12-29,,,,4812.0,,4812.0,,,,194282.0,,194282.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1502.78,,1502.78,,,,3513.29,,3513.29,,,,,,,517.0,,517.0,,,,,,,,,,,,278,73.04,237.16000000000003,0.0,0.0,0.0,0.0,0.0,0.0,869.69,577.0,39.51,22475.47
2022-12-30,,,,7977.0,,7977.0,,,,190782.0,,190782.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1606.4,,1606.4,,,,3498.91,,3498.91,,,,,,,528.0,,528.0,,,,,,,,,,,,256,30.660000000000004,48.78,0.0,0.0,0.0,0.0,0.0,0.0,820.34,548.0,42.15,26278.76
2022-12-31,,,,3514.0,,3514.0,,,,237581.0,,237581.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2044.3300000000002,,2044.3300000000002,,,,3786.2400000000002,,3786.2400000000002,,,,,,,456.5,,456.5,,,,,,,,,,,,230,209.72,753.06,0.0,0.0,0.0,0.0,0.0,0.0,1427.67,519.0,44.70000000000001,24022.78
2023-01-01,,,,5600.0,,5600.0,,,,296483.0,,296483.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1833.28,,1833.28,,,,3903.3,,3903.3,,,,,,,434.5,,434.5,,,,,,,,,,,,276,66.72,424.48,0.0,0.0,0.0,0.0,0.0,0.0,1775.78,744.0,42.07,30302.36
2023-01-02,,,,8929.0,0.0,8929.0,,,,269068.0,,269068.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1365.59,6.0,1359.59,,,,3588.17,,3588.17,,,,,,,401.5,,401.5,,,,,,,,,,,,294,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,37.519999999999996,29773.43
2023-01-03,,,,9284.0,,9284.0,,,,316294.0,,316294.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2230.67,,2230.67,,,,3983.58,,3983.58,,,,,,,451.0,,451.0,,,,,,,,,,,,226,236.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,43.54,19388.97
2023-01-04,,,,3654.0,,3654.0,,,,282936.0,,282936.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2430.15,,2430.15,,,,4249.91,,4249.91,,,,,,,478.5,,478.5,,,,,,,,,,,,228,30.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,37.6,20762.97
2023-01-05,,,,3637.0,,3637.0,,,,297754.0,,297754.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,2299.17,,2299.17,,,,4527.150000000001,,4527.150000000001,,,,,,,440.0,,440.0,,,,,,,,,,,,214,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,38.76,20224.04
2023-01-06,,,,4991.0,,4991.0,,,,264072.0,,264072.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,1615.97,,1615.97,,,,4316.77,,4316.77,,,,,,,401.5,,401.5,,,,,,,,,,,,220,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,43.94,21222.56
